日付,レース場,レース番号,締切予定時刻,ステータス,艇番,選手名,級別,支部,全国勝率,全国2連率,当地勝率,当地2連率,モーター番号,モーター2連率,ボート番号,ボート2連率,体重,年齢,進入
2025-04-03,桐生,3,16:06,投票,2,西澤日花里,B1,長崎,4.88,30.43,4.2,20.0,59,29.27,25,33.82,47.0,30,
2025-04-03,桐生,3,16:06,投票,3,川原愛未,B1,福岡,3.26,11.9,2.38,12.5,65,30.56,71,15.94,50.5,22,
2025-04-03,桐生,3,16:06,投票,4,関野文,A1,大阪,5.7,38.79,6.1,50.0,15,18.42,46,38.46,45.0,31,
2025-04-03,桐生,3,16:06,投票,5,山下奈緒,B1,大阪,4.15,12.77,0.0,0.0,70,33.85,51,38.57,47.2,29,
2025-04-03,桐生,3,16:06,投票,6,野田彩加,A2,山口,4.54,23.36,0.0,0.0,50,26.83,50,27.78,50.1,21,
2025-04-03,桐生,4,16:32,投票,1,山川波乙,B2,三重,4.28,19.44,6.4,50.0,51,55.36,66,15.94,45.5,27,
2025-04-03,桐生,4,16:32,投票,2,落合直子,A2,大阪,5.37,39.22,6.5,50.0,54,35.19,23,35.21,47.0,40,
2025-04-03,桐生,4,16:32,投票,3,川井萌,A1,静岡,6.21,46.88,3.53,23.53,30,52.63,44,20.0,45.5,23,
2025-04-03,桐生,4,16:32,投票,4,坂野さくら,B1,福井,4.89,29.03,3.5,18.75,14,35.59,12,41.79,47.3,28,
2025-04-03,桐生,4,16:32,投票,5,河内悠利杏,B1,群馬,2.19,0.0,1.58,0.0,21,28.89,39,22.73,47.7,21,
2025-04-03,桐生,4,16:32,投票,6,平川香織,B1,埼玉,5.16,33.33,5.1,30.0,43,17.07,59,30.99,46.0,24,
2025-04-03,桐生,5,17:01,投票,1,松尾怜実,B1,福岡,3.43,9.09,4.93,33.33,18,22.45,45,38.81,46.0,25,
2025-04-03,桐生,5,17:01,投票,2,濱崎寿里矢,B2,埼玉,1.94,3.23,0.0,0.0,22,17.78,22,22.54,49.2,31,
2025-04-03,桐生,5,17:01,投票,3,松本晶恵,A2,群馬,4.98,34.88,7.62,66.0,19,17.65,34,33.33,48.9,37,
2025-04-03,桐生,5,17:01,投票,4,高橋淳美,B2,大阪,2.92,7.69,5.4,30.0,48,22.92,15,33.96,46.0,61,
2025-04-03,桐生,5,17:01,投票,5,鎌倉涼,A1,大阪,6.26,47.5,7.67,77.78,34,28.57,70,32.39,46.0,35,
2025-04-03,桐生,5,17:01,投票,6,中曽瑠華,B2,東京,1.87,0.0,1.61,0.0,68,19.15,47,35.21,54.1,24,
2025-04-03,桐生,6,17:27,投票,1,守屋美穂,A1,岡山,7.52,63.55,8.05,78.95,16,36.84,42,27.59,45.5,36,
2025-04-03,桐生,6,17:27,投票,2,飯塚響,B2,群馬,3.69,15.38,2.91,11.76,37,32.76,17,29.69,45.0,25,
2025-04-03,桐生,6,17:27,投票,3,大石真央,B1,静岡,4.0,18.39,5.2,20.0,57,16.13,62,37.7,46.0,26,
2025-04-03,桐生,6,17:27,投票,4,森陽多,B1,長崎,2.77,9.52,0.0,0.0,24,18.18,35,29.85,47.1,20,
2025-04-03,桐生,6,17:27,投票,5,登みひ果,B1,兵庫,4.24,25.29,2.61,11.11,60,34.0,72,42.47,46.5,25,
2025-04-03,桐生,6,17:27,投票,6,高橋涼夏,B2,群馬,1.15,0.0,1.17,0.0,17,7.89,68,42.62,46.5,17,
2025-04-03,桐生,7,17:52,投票,1,山崎小葉音,A2,群馬,4.6,28.57,5.59,44.44,74,33.33,29,38.71,44.0,24,
2025-04-03,桐生,7,17:52,投票,2,奥村明日香,B1,福岡,4.35,23.53,3.0,0.0,55,28.89,69,18.33,45.0,23,
2025-04-03,桐生,7,17:52,投票,3,長嶋万記,A1,静岡,6.33,44.09,0.0,0.0,20,33.33,75,33.8,49.6,43,
2025-04-03,桐生,7,17:52,投票,4,湯淺紀香,B1,群馬,5.15,33.33,4.52,24.64,35,41.18,55,41.43,47.0,26,
2025-04-03,桐生,7,17:52,投票,5,高憧四季,B1,大阪,6.52,47.22,0.0,0.0,27,27.5,48,23.73,44.5,25,
2025-04-03,桐生,7,17:52,投票,6,大廣咲季,B1,香川,3.03,9.8,1.67,0.0,75,16.22,28,32.88,46.5,25,
2025-04-03,桐生,8,18:22,投票,1,黒澤めぐみ,A2,東京,5.76,40.43,5.37,31.58,13,27.78,21,44.29,47.0,35,
2025-04-03,桐生,8,18:22,投票,2,岩崎麗子,B2,群馬,1.48,1.19,1.25,0.0,44,32.73,57,35.82,48.9,23,
2025-04-03,桐生,8,18:22,投票,3,坂野さくら,B1,福井,4.89,29.03,3.5,18.75,14,35.59,12,41.79,47.3,28,
2025-04-03,桐生,8,18:22,投票,4,間庭菜摘,B1,福岡,4.85,20.45,0.0,0.0,26,28.26,63,22.39,47.0,32,
2025-04-03,桐生,8,18:22,投票,5,櫻本あゆみ,A2,群馬,5.96,46.43,6.71,53.85,49,32.2,52,40.32,47.4,37,
2025-04-03,桐生,8,18:22,投票,6,西澤日花里,B1,長崎,4.88,30.43,4.2,20.0,59,29.27,25,33.82,47.0,30,
2025-04-03,桐生,9,18:52,投票,1,山下奈緒,B1,大阪,4.15,12.77,0.0,0.0,70,33.85,51,38.57,47.2,29,
2025-04-03,桐生,9,18:52,投票,2,山川波乙,B2,三重,4.28,19.44,6.4,50.0,51,55.36,66,15.94,45.5,27,
2025-04-03,桐生,9,18:52,投票,3,日高逸子,A2,福岡,5.63,40.91,6.1,50.0,53,32.08,13,34.62,45.0,63,
2025-04-03,桐生,9,18:52,投票,4,清埜翔子,A2,埼玉,5.19,35.96,5.4,43.33,29,35.38,27,33.33,47.0,33,
2025-04-03,桐生,9,18:52,投票,5,前田紗希,A1,埼玉,5.48,37.93,5.37,31.58,42,18.87,36,32.81,46.5,32,
2025-04-03,桐生,9,18:52,投票,6,高橋淳美,B2,大阪,2.92,7.69,5.4,30.0,48,22.92,15,33.96,46.0,61,
2025-04-03,桐生,10,19:23,投票,1,鎌倉涼,A1,大阪,6.26,47.5,7.67,77.78,34,28.57,70,32.39,46.0,35,
2025-04-03,桐生,10,19:23,投票,2,平川香織,B1,埼玉,5.16,33.33,5.1,30.0,43,17.07,59,30.99,46.0,24,
2025-04-03,桐生,10,19:23,投票,3,佐々木裕美,A2,山口,4.58,30.61,7.5,65.0,32,27.66,40,40.58,47.5,45,
2025-04-03,桐生,10,19:23,投票,4,井上未都,B1,福岡,4.41,25.23,3.8,10.0,11,25.42,43,44.07,46.5,22,
2025-04-03,桐生,10,19:23,投票,5,森陽多,B1,長崎,2.77,9.52,0.0,0.0,24,18.18,35,29.85,47.1,20,
2025-04-03,桐生,10,19:23,投票,6,岩崎芳美,A2,徳島,5.94,39.51,6.57,52.38,23,22.22,67,42.25,48.1,52,
2025-04-03,桐生,11,19:56,投票,1,落合直子,A2,大阪,5.37,39.22,6.5,50.0,54,35.19,23,35.21,47.0,40,
2025-04-03,桐生,11,19:56,投票,2,西岡育未,B1,徳島,3.94,11.76,5.22,33.33,28,38.3,60,22.58,47.0,30,
2025-04-03,桐生,11,19:56,投票,3,高憧四季,B1,大阪,6.52,47.22,0.0,0.0,27,27.5,48,23.73,44.5,25,
2025-04-03,桐生,11,19:56,投票,4,道上千夏,B1,香川,4.63,25.93,3.75,12.5,72,23.33,58,38.57,50.3,53,
2025-04-03,桐生,11,19:56,投票,5,守屋美穂,A1,岡山,7.52,63.55,8.05,78.95,16,36.84,42,27.59,45.5,36,
2025-04-03,桐生,11,19:56,投票,6,金田幸子,A2,岡山,5.55,39.66,4.33,33.33,64,25.93,61,34.78,44.0,45,
2025-04-03,桐生,12,20:30,投票,1,長嶋万記,A1,静岡,6.33,44.09,0.0,0.0,20,33.33,75,33.8,49.6,43,
2025-04-03,桐生,12,20:30,投票,2,黒澤めぐみ,A2,東京,5.76,40.43,5.37,31.58,13,27.78,21,44.29,47.0,35,
2025-04-03,桐生,12,20:30,投票,3,野田彩加,A2,山口,4.54,23.36,0.0,0.0,50,26.83,50,27.78,50.1,21,
2025-04-03,桐生,12,20:30,投票,4,福山恵里奈,B1,山口,3.89,17.46,0.0,0.0,41,27.12,37,34.78,48.1,28,
2025-04-03,桐生,12,20:30,投票,5,松尾怜実,B1,福岡,3.43,9.09,4.93,33.33,18,22.45,45,38.81,46.0,25,
2025-04-03,桐生,12,20:30,投票,6,川井萌,A1,静岡,6.21,46.88,3.53,23.53,30,52.63,44,20.0,45.5,23,
2025-04-03,戸田,1,10:47,投票,1,渡辺千草,B1,東京,5.28,29.29,5.31,12.5,5,36.0,16,37.12,49.6,61,
2025-04-03,戸田,1,10:47,投票,2,岩井繁,B1,広島,3.4,9.09,4.0,12.5,25,37.58,75,36.03,58.2,51,
2025-04-03,戸田,1,10:47,投票,3,倉田茂将,B1,愛知,4.87,29.63,5.97,46.67,10,37.09,15,45.99,54.5,26,
2025-04-03,戸田,1,10:47,投票,4,西村豪洋,B1,愛知,4.94,24.42,4.74,25.81,6,23.7,24,36.96,52.5,37,
2025-04-03,戸田,1,10:47,投票,5,木村浩士,B1,群馬,4.81,27.27,4.84,32.43,26,32.89,49,36.23,54.5,44,
2025-04-03,戸田,1,10:47,投票,6,中嶋世奈,B2,静岡,1.6,1.54,0.0,0.0,14,51.53,60,40.43,50.5,18,
2025-04-03,戸田,2,11:16,投票,1,福嶋智之,B1,岡山,4.53,24.18,5.13,37.5,42,37.66,76,27.41,53.1,46,
2025-04-03,戸田,2,11:16,投票,2,伏田裕隆,B1,東京,4.46,25.93,4.38,30.77,9,36.08,59,26.47,52.0,42,
2025-04-03,戸田,2,11:16,投票,3,佐竹太一,B1,兵庫,4.72,26.36,3.5,22.73,11,35.92,30,35.86,52.2,38,
2025-04-03,戸田,2,11:16,投票,4,長野壮志郎,A1,福岡,5.48,37.11,6.38,50.0,63,36.55,57,32.39,55.8,44,
2025-04-03,戸田,2,11:16,投票,5,堀之内紀代子,A2,岡山,5.55,40.38,0.0,0.0,31,25.17,63,41.61,46.5,45,
2025-04-03,戸田,2,11:16,投票,6,植竹玲奈,B2,東京,1.28,0.0,1.25,0.0,36,32.82,72,28.37,53.8,18,
2025-04-03,戸田,3,11:45,投票,1,池本輝明,B1,広島,4.67,23.28,4.83,25.0,2,33.1,33,23.88,51.0,58,
2025-04-03,戸田,3,11:45,投票,2,平見真彦,A2,愛知,6.59,44.78,4.63,8.33,12,45.71,71,39.42,53.2,36,
2025-04-03,戸田,3,11:45,投票,3,羽野諒,B1,福岡,4.33,18.68,4.45,20.0,7,36.88,77,27.27,52.6,28,
2025-04-03,戸田,3,11:45,投票,4,小山勉,A1,埼玉,6.22,45.74,5.7,33.65,48,39.49,37,29.93,52.0,38,
2025-04-03,戸田,3,11:45,投票,5,山本英志,A2,東京,5.38,35.9,6.81,58.06,37,28.47,55,30.71,51.5,50,
2025-04-03,戸田,3,11:45,投票,6,小池公生,B1,福岡,5.48,32.67,5.0,28.57,22,37.32,13,28.36,51.5,37,
2025-04-03,戸田,4,12:14,投票,1,川添英正,B1,福岡,4.42,23.91,0.0,0.0,19,38.67,50,30.71,52.0,54,
2025-04-03,戸田,4,12:14,投票,2,宇佐見淳,A2,愛知,6.46,49.0,7.11,54.05,35,29.77,19,34.56,52.3,44,
2025-04-03,戸田,4,12:14,投票,3,大平誉史明,B1,大阪,5.27,36.36,6.33,51.85,39,31.93,61,41.84,52.0,55,
2025-04-03,戸田,4,12:14,投票,4,高橋勲,B1,東京,5.44,38.57,5.08,33.33,17,22.9,43,29.93,54.3,57,
2025-04-03,戸田,4,12:14,投票,5,松村敏,A1,福岡,7.02,56.32,6.89,22.22,64,29.57,12,34.78,53.1,41,
2025-04-03,戸田,4,12:14,投票,6,中野希一,A2,埼玉,6.32,49.6,6.43,52.46,30,30.88,32,39.86,52.0,25,
2025-04-03,戸田,5,12:44,投票,1,下河誉史,A2,福岡,5.52,37.88,6.39,38.89,16,37.25,44,36.17,55.1,42,
2025-04-03,戸田,5,12:44,投票,2,富永修一,A2,福岡,6.03,43.36,6.64,51.52,65,33.56,53,34.78,52.2,43,
2025-04-03,戸田,5,12:44,投票,3,稲生夏季,B1,東京,4.33,16.87,4.49,20.0,3,36.94,73,31.39,49.1,34,
2025-04-03,戸田,5,12:44,投票,4,島田賢人,A1,埼玉,6.24,43.01,7.01,53.85,18,37.04,34,33.81,52.5,36,
2025-04-03,戸田,5,12:44,投票,5,山下友貴,B1,静岡,5.27,34.09,0.0,0.0,40,27.48,68,40.88,44.5,38,
2025-04-03,戸田,5,12:44,投票,6,渥美卓郎,B1,静岡,4.72,27.61,4.0,13.33,32,26.43,51,22.97,53.7,42,
2025-04-03,戸田,6,13:14,投票,1,金児隆太,A2,群馬,5.88,41.18,6.26,50.0,1,30.5,66,24.31,52.1,37,
2025-04-03,戸田,6,13:14,投票,2,西村豪洋,B1,愛知,4.94,24.42,4.74,25.81,6,23.7,24,36.96,52.5,37,
2025-04-03,戸田,6,13:14,投票,3,野村誠,A2,群馬,6.49,48.53,6.08,37.25,33,35.17,41,38.52,51.5,38,
2025-04-03,戸田,6,13:14,投票,4,岩井繁,B1,広島,3.4,9.09,4.0,12.5,25,37.58,75,36.03,58.2,51,
2025-04-03,戸田,6,13:14,投票,5,山地正樹,B1,岡山,5.04,29.46,3.67,22.22,20,37.86,64,37.06,55.6,48,
2025-04-03,戸田,6,13:14,投票,6,黒野元基,A1,愛知,6.01,41.67,6.37,42.11,13,24.8,42,36.23,51.5,28,
2025-04-03,戸田,7,13:45,投票,1,池田雄祐,A1,愛知,6.68,45.83,5.7,43.48,23,30.5,58,40.58,51.0,36,
2025-04-03,戸田,7,13:45,投票,2,伏見俊介,B1,東京,5.52,37.97,6.71,57.14,15,38.57,70,25.18,53.9,33,
2025-04-03,戸田,7,13:45,投票,3,佐々木康幸,A1,静岡,6.4,47.24,7.0,57.58,38,39.49,27,41.91,52.4,51,
2025-04-03,戸田,7,13:45,投票,4,羽野諒,B1,福岡,4.33,18.68,4.45,20.0,7,36.88,77,27.27,52.6,28,
2025-04-03,戸田,7,13:45,投票,5,田中豪,A2,東京,6.3,44.44,4.53,25.0,29,33.1,11,21.68,53.1,52,
2025-04-03,戸田,7,13:45,投票,6,吉田彩乃,B1,静岡,4.57,26.67,3.71,25.0,34,25.69,18,42.22,47.8,24,
2025-04-03,戸田,8,14:16,投票,1,鈴木勝博,A2,愛知,6.55,51.65,6.29,39.29,44,36.42,69,32.33,52.2,42,
2025-04-03,戸田,8,14:16,投票,2,堀之内紀代子,A2,岡山,5.55,40.38,0.0,0.0,31,25.17,63,41.61,46.5,45,
2025-04-03,戸田,8,14:16,投票,3,福嶋智之,B1,岡山,4.53,24.18,5.13,37.5,42,37.66,76,27.41,53.1,46,
2025-04-03,戸田,8,14:16,投票,4,倉田茂将,B1,愛知,4.87,29.63,5.97,46.67,10,37.09,15,45.99,54.5,26,
2025-04-03,戸田,8,14:16,投票,5,尾嶋一広,A1,兵庫,7.03,54.48,5.88,38.46,28,33.56,26,28.15,54.0,37,
2025-04-03,戸田,8,14:16,投票,6,中嶋達也,B1,兵庫,4.41,24.55,4.2,26.67,27,36.02,31,30.71,54.3,37,
2025-04-03,戸田,9,14:48,投票,1,大豆生田蒼,A2,埼玉,6.16,45.45,6.72,55.81,4,28.85,20,32.35,47.0,30,
2025-04-03,戸田,9,14:48,投票,2,山本英志,A2,東京,5.38,35.9,6.81,58.06,37,28.47,55,30.71,51.5,50,
2025-04-03,戸田,9,14:48,投票,3,下河誉史,A2,福岡,5.52,37.88,6.39,38.89,16,37.25,44,36.17,55.1,42,
2025-04-03,戸田,9,14:48,投票,4,伏田裕隆,B1,東京,4.46,25.93,4.38,30.77,9,36.08,59,26.47,52.0,42,
2025-04-03,戸田,9,14:48,投票,5,宇佐見淳,A2,愛知,6.46,49.0,7.11,54.05,35,29.77,19,34.56,52.3,44,
2025-04-03,戸田,9,14:48,投票,6,長谷川暖,B1,岡山,2.78,6.49,0.0,0.0,43,32.88,23,32.65,52.0,20,
2025-04-03,戸田,10,15:21,投票,1,中野希一,A2,埼玉,6.32,49.6,6.43,52.46,30,30.88,32,39.86,52.0,25,
2025-04-03,戸田,10,15:21,投票,2,松村敏,A1,福岡,7.02,56.32,6.89,22.22,64,29.57,12,34.78,53.1,41,
2025-04-03,戸田,10,15:21,投票,3,長野壮志郎,A1,福岡,5.48,37.11,6.38,50.0,63,36.55,57,32.39,55.8,44,
2025-04-03,戸田,10,15:21,投票,4,野村誠,A2,群馬,6.49,48.53,6.08,37.25,33,35.17,41,38.52,51.5,38,
2025-04-03,戸田,10,15:21,投票,5,平見真彦,A2,愛知,6.59,44.78,4.63,8.33,12,45.71,71,39.42,53.2,36,
2025-04-03,戸田,10,15:21,投票,6,金児隆太,A2,群馬,5.88,41.18,6.26,50.0,1,30.5,66,24.31,52.1,37,
2025-04-03,戸田,11,15:55,投票,1,黒野元基,A1,愛知,6.01,41.67,6.37,42.11,13,24.8,42,36.23,51.5,28,
2025-04-03,戸田,11,15:55,投票,2,田中豪,A2,東京,6.3,44.44,4.53,25.0,29,33.1,11,21.68,53.1,52,
2025-04-03,戸田,11,15:55,投票,3,島田賢人,A1,埼玉,6.24,43.01,7.01,53.85,18,37.04,34,33.81,52.5,36,
2025-04-03,戸田,11,15:55,投票,4,大平誉史明,B1,大阪,5.27,36.36,6.33,51.85,39,31.93,61,41.84,52.0,55,
2025-04-03,戸田,11,15:55,投票,5,伏見俊介,B1,東京,5.52,37.97,6.71,57.14,15,38.57,70,25.18,53.9,33,
2025-04-03,戸田,11,15:55,投票,6,川添英正,B1,福岡,4.42,23.91,0.0,0.0,19,38.67,50,30.71,52.0,54,
2025-04-03,戸田,12,16:30,投票,1,小池公生,B1,福岡,5.48,32.67,5.0,28.57,22,37.32,13,28.36,51.5,37,
2025-04-03,戸田,12,16:30,投票,2,尾嶋一広,A1,兵庫,7.03,54.48,5.88,38.46,28,33.56,26,28.15,54.0,37,
2025-04-03,戸田,12,16:30,投票,3,小山勉,A1,埼玉,6.22,45.74,5.7,33.65,48,39.49,37,29.93,52.0,38,
2025-04-03,戸田,12,16:30,投票,4,佐々木康幸,A1,静岡,6.4,47.24,7.0,57.58,38,39.49,27,41.91,52.4,51,
2025-04-03,戸田,12,16:30,投票,5,富永修一,A2,福岡,6.03,43.36,6.64,51.52,65,33.56,53,34.78,52.2,43,
2025-04-03,戸田,12,16:30,投票,6,池田雄祐,A1,愛知,6.68,45.83,5.7,43.48,23,30.5,58,40.58,51.0,36,
2025-04-03,平和島,1,11:04,投票,1,田代達也,B1,東京,3.63,16.92,4.0,24.14,58,34.88,56,32.08,52.2,33,
2025-04-03,平和島,1,11:04,投票,2,岡部大輔,B1,佐賀,5.42,38.54,4.0,20.0,12,36.9,20,33.33,52.2,44,
2025-04-03,平和島,1,11:04,投票,3,山下昂大,B1,岡山,5.3,31.46,6.0,45.45,56,29.76,21,32.92,52.1,32,
2025-04-03,平和島,1,11:04,投票,4,塚田修二,B1,東京,4.15,19.23,3.67,16.67,27,36.16,66,34.16,55.6,57,
2025-04-03,平和島,1,11:04,投票,5,濱崎直矢,A1,埼玉,7.19,59.12,7.25,57.14,17,30.49,25,27.92,53.7,41,
2025-04-03,平和島,1,11:04,投票,6,井田涼介,B2,群馬,1.17,0.0,0.0,0.0,30,35.33,27,30.18,62.4,21,
2025-04-03,平和島,2,11:31,投票,1,細川明人,B1,岡山,3.88,21.05,0.0,0.0,40,40.35,58,34.55,55.0,50,
2025-04-03,平和島,2,11:31,投票,2,岡部哲,B1,埼玉,4.4,21.11,4.63,29.63,63,47.65,68,29.73,51.0,50,
2025-04-03,平和島,2,11:31,投票,3,渡邉睦広,A2,東京,5.33,31.58,5.74,41.98,34,34.71,12,36.93,51.5,56,
2025-04-03,平和島,2,11:31,投票,4,野口勝弘,A1,愛知,6.58,46.07,6.5,52.5,72,38.73,63,34.55,50.0,38,
2025-04-03,平和島,2,11:31,投票,5,大塚康雅,B1,東京,5.02,31.76,4.35,22.58,16,28.48,13,32.2,51.0,30,
2025-04-03,平和島,2,11:31,投票,6,西尾亮輔,B1,愛知,3.97,16.09,4.07,28.57,36,40.24,70,28.75,52.0,36,
2025-04-03,平和島,3,11:58,投票,1,坂口貴彦,B1,岡山,4.57,26.67,5.15,41.18,19,47.9,69,36.26,52.6,35,
2025-04-03,平和島,3,11:58,投票,2,金子拓矢,A1,群馬,6.92,55.13,6.0,38.71,74,29.34,74,22.92,52.3,41,
2025-04-03,平和島,3,11:58,投票,3,大橋純一郎,A1,静岡,6.2,44.35,6.28,43.75,21,41.32,16,30.18,52.2,44,
2025-04-03,平和島,3,11:58,投票,4,赤羽克也,A2,埼玉,5.9,43.7,6.64,45.45,55,27.98,30,35.03,54.1,43,
2025-04-03,平和島,3,11:58,投票,5,中野夢斗,B1,愛知,3.89,24.62,4.31,22.86,44,36.9,22,45.3,52.7,28,
2025-04-03,平和島,3,11:58,投票,6,須藤隆雄,B1,群馬,3.82,18.31,4.11,16.67,15,41.82,62,32.73,54.3,50,
2025-04-03,平和島,4,12:25,投票,1,田中宏典,B1,佐賀,4.62,26.76,0.0,0.0,50,27.98,17,28.31,53.5,25,
2025-04-03,平和島,4,12:25,投票,2,石野貴之,A1,大阪,6.24,49.15,9.0,50.0,35,39.31,57,31.03,52.2,42,
2025-04-03,平和島,4,12:25,投票,3,若林樹蘭,A2,東京,5.95,43.24,5.46,38.0,48,34.34,64,37.42,52.0,22,
2025-04-03,平和島,4,12:25,投票,4,坂元浩仁,A1,愛知,6.19,42.37,6.29,42.86,62,33.93,71,34.51,54.3,39,
2025-04-03,平和島,4,12:25,投票,5,西川新太郎,B1,愛知,5.25,32.95,0.0,0.0,29,46.24,28,31.93,54.4,45,
2025-04-03,平和島,4,12:25,投票,6,後藤孝義,B2,静岡,3.59,12.24,3.79,17.86,10,32.34,15,43.45,52.0,56,
2025-04-03,平和島,5,12:54,投票,1,梶野学志,A1,東京,6.57,48.1,6.28,45.31,64,38.82,52,35.44,53.0,44,
2025-04-03,平和島,5,12:54,投票,2,國崎良春,B1,福岡,5.28,36.27,5.56,38.89,24,46.75,24,26.25,52.3,50,
2025-04-03,平和島,5,12:54,投票,3,田代達也,B1,東京,3.63,16.92,4.0,24.14,58,34.88,56,32.08,52.2,33,
2025-04-03,平和島,5,12:54,投票,4,森照夫,B1,福岡,4.63,29.63,0.0,0.0,73,34.13,53,32.52,53.6,36,
2025-04-03,平和島,5,12:54,投票,5,高井雄基,B1,愛知,6.5,50.0,0.0,0.0,57,36.53,61,43.2,52.6,28,
2025-04-03,平和島,5,12:54,投票,6,夏山亮平,B1,大阪,5.2,39.19,5.14,37.93,38,38.73,67,37.65,55.0,38,
2025-04-03,平和島,6,13:24,投票,1,小坂風太,B1,福井,4.49,19.23,4.5,20.0,20,33.33,60,37.66,52.4,24,
2025-04-03,平和島,6,13:24,投票,2,松村康太,A2,福井,6.29,40.19,4.38,12.5,65,31.98,75,34.78,52.7,41,
2025-04-03,平和島,6,13:24,投票,3,吉田光,B1,佐賀,5.01,22.22,7.0,52.94,45,42.77,19,38.2,52.0,49,
2025-04-03,平和島,6,13:24,投票,4,牧村俊輝,B2,愛知,1.72,0.0,1.4,0.0,26,38.24,73,33.73,52.3,21,
2025-04-03,平和島,6,13:24,投票,5,花田和明,B1,愛知,5.18,33.33,0.0,0.0,68,33.91,10,28.82,52.9,55,
2025-04-03,平和島,6,13:24,投票,6,岡崎恭裕,A1,福岡,7.0,55.81,5.78,22.22,49,36.75,11,31.82,52.0,38,
2025-04-03,平和島,7,13:55,投票,1,伊藤喜智,B1,大阪,5.18,31.0,5.9,45.0,33,42.2,14,33.13,52.0,39,
2025-04-03,平和島,7,13:55,投票,2,藤山翔大,A2,大阪,6.33,49.63,5.32,36.84,52,33.92,59,35.8,52.0,34,
2025-04-03,平和島,7,13:55,投票,3,塚田修二,B1,東京,4.15,19.23,3.67,16.67,27,36.16,66,34.16,55.6,57,
2025-04-03,平和島,7,13:55,投票,4,野見山拓己,B1,福岡,4.82,26.03,5.29,42.86,43,29.94,72,33.54,52.0,30,
2025-04-03,平和島,7,13:55,投票,5,岡部哲,B1,埼玉,4.4,21.11,4.63,29.63,63,47.65,68,29.73,51.0,50,
2025-04-03,平和島,7,13:55,投票,6,伊藤将吉,A1,静岡,7.1,56.36,6.78,55.56,70,35.26,26,35.47,52.0,46,
2025-04-03,平和島,8,14:26,投票,1,渡邉睦広,A2,東京,5.33,31.58,5.74,41.98,34,34.71,12,36.93,51.5,56,
2025-04-03,平和島,8,14:26,投票,2,中野夢斗,B1,愛知,3.89,24.62,4.31,22.86,44,36.9,22,45.3,52.7,28,
2025-04-03,平和島,8,14:26,投票,3,後藤孝義,B2,静岡,3.59,12.24,3.79,17.86,10,32.34,15,43.45,52.0,56,
2025-04-03,平和島,8,14:26,投票,4,中澤和志,A1,埼玉,6.86,45.45,6.92,41.67,51,43.02,23,25.32,52.7,48,
2025-04-03,平和島,8,14:26,投票,5,井田涼介,B2,群馬,1.17,0.0,0.0,0.0,30,35.33,27,30.18,62.4,21,
2025-04-03,平和島,8,14:26,投票,6,大賀龍之介,B1,福岡,5.57,41.49,7.67,66.67,28,36.47,31,40.98,54.5,28,
2025-04-03,平和島,9,14:58,投票,1,鶴本崇文,A2,大阪,6.46,45.61,7.59,65.52,11,25.61,18,30.25,52.0,39,
2025-04-03,平和島,9,14:58,投票,2,田中宏典,B1,佐賀,4.62,26.76,0.0,0.0,50,27.98,17,28.31,53.5,25,
2025-04-03,平和島,9,14:58,投票,3,赤羽克也,A2,埼玉,5.9,43.7,6.64,45.45,55,27.98,30,35.03,54.1,43,
