日付,レース場,レース番号,締切予定時刻,ステータス,艇番,選手名,級別,支部,全国勝率,全国2連率,当地勝率,当地2連率,モーター番号,モーター2連率,ボート番号,ボート2連率,体重,年齢,進入
2025-04-08,江戸川,9,14:52,投票,2,山下拓巳,B1,兵庫,4.26,23.6,0.0,0.0,40,35.23,29,30.53,52.4,23,
2025-04-08,江戸川,9,14:52,投票,3,村松遥輝,B1,静岡,3.46,16.09,0.0,0.0,29,36.14,68,33.85,57.2,21,
2025-04-08,江戸川,9,14:52,投票,4,江本真治,A2,山口,5.69,38.58,1.5,0.0,45,28.57,21,34.78,54.6,50,
2025-04-08,江戸川,9,14:52,投票,5,村上彰一,B1,福岡,4.7,22.39,4.46,27.03,65,26.23,15,34.67,57.2,41,
2025-04-08,江戸川,9,14:52,投票,6,高橋勲,B1,東京,5.66,41.8,5.42,33.33,27,28.65,70,36.73,60.4,57,
2025-04-08,江戸川,10,15:22,投票,1,浜先真範,A2,広島,7.16,52.46,6.94,52.94,64,27.06,56,39.9,52.9,31,
2025-04-08,江戸川,10,15:22,投票,2,和田操拓,A2,滋賀,5.96,37.96,5.56,34.38,46,27.93,16,38.92,50.6,40,
2025-04-08,江戸川,10,15:22,投票,3,倉富大誠,B2,愛知,4.13,22.02,3.52,16.13,38,30.95,52,40.0,51.6,23,
2025-04-08,江戸川,10,15:22,投票,4,宮地博士,B1,長崎,4.31,17.78,4.14,28.57,20,32.49,66,30.1,54.8,46,
2025-04-08,江戸川,10,15:22,投票,5,三川昂暁,A2,福岡,5.68,38.83,4.38,7.69,55,31.79,26,37.56,54.5,36,
2025-04-08,江戸川,10,15:22,投票,6,小林基樹,B1,山口,4.41,25.0,2.78,11.11,11,30.51,46,30.73,53.9,45,
2025-04-08,江戸川,11,15:53,投票,1,秦英悟,A2,大阪,6.86,51.16,3.8,20.0,54,36.32,28,32.5,52.6,39,
2025-04-08,江戸川,11,15:53,投票,2,金子萌,A2,静岡,5.45,37.72,5.59,39.13,17,32.86,58,30.11,51.9,34,
2025-04-08,江戸川,11,15:53,投票,3,真庭明志,A2,長崎,4.86,27.43,4.75,18.75,36,43.5,13,33.5,52.9,41,
2025-04-08,江戸川,11,15:53,投票,4,品川賢次,B1,群馬,4.44,26.47,4.79,22.81,33,34.2,43,28.77,55.7,51,
2025-04-08,江戸川,11,15:53,投票,5,沼田大都,B1,愛知,5.14,30.21,6.33,44.44,21,43.81,59,38.05,51.5,28,
2025-04-08,江戸川,11,15:53,投票,6,永松良教,B1,福岡,3.37,16.9,3.78,22.22,32,34.39,34,38.33,54.0,25,
2025-04-08,江戸川,12,16:25,投票,1,原田篤志,A1,山口,6.21,45.59,6.63,51.43,13,39.22,62,36.04,52.1,45,
2025-04-08,江戸川,12,16:25,投票,2,吉川喜継,A1,滋賀,6.38,45.24,0.0,0.0,39,44.79,55,34.9,51.2,43,
2025-04-08,江戸川,12,16:25,投票,3,平田健之佑,A1,三重,6.02,47.46,6.6,51.43,56,31.21,47,38.05,53.2,38,
2025-04-08,江戸川,12,16:25,投票,4,島田賢人,A1,埼玉,6.56,47.06,0.0,0.0,30,34.9,17,31.84,55.2,37,
2025-04-08,江戸川,12,16:25,投票,5,馬野耀,A1,大阪,5.51,29.76,5.38,37.5,50,30.85,32,34.29,54.5,31,
2025-04-08,江戸川,12,16:25,投票,6,飯山泰,A2,東京,6.06,40.95,5.8,30.95,31,39.32,48,30.43,51.4,47,
2025-04-08,常滑,1,10:24,投票,1,津田裕絵,A2,山口,5.05,27.47,5.49,25.71,3,29.79,30,29.09,49.3,38,
2025-04-08,常滑,1,10:24,投票,2,伊藤栞,B2,愛知,1.59,0.0,1.47,0.0,5,38.54,69,26.45,57.9,21,
2025-04-08,常滑,1,10:24,投票,3,菅野はやか,B2,広島,3.84,13.58,5.0,40.0,23,30.68,54,39.76,52.0,42,
2025-04-08,常滑,1,10:24,投票,4,山下夏鈴,A2,三重,4.84,30.21,0.0,0.0,55,29.79,37,42.77,44.0,27,
2025-04-08,常滑,1,10:24,投票,5,坂咲友理,B1,大阪,3.81,16.28,0.0,0.0,62,27.91,70,33.52,44.5,35,
2025-04-08,常滑,1,10:24,投票,6,伊藤玲奈,B1,福岡,4.99,29.33,0.0,0.0,10,34.07,27,32.34,46.5,32,
2025-04-08,常滑,2,10:54,投票,1,安達美帆,B1,埼玉,3.04,13.04,3.48,16.0,41,34.52,55,22.29,47.0,49,
2025-04-08,常滑,2,10:54,投票,2,福島陽子,B1,岡山,3.83,19.72,4.3,20.0,17,36.36,68,29.33,48.8,56,
2025-04-08,常滑,2,10:54,投票,3,向井美鈴,A1,山口,5.12,27.35,5.66,40.0,29,33.33,44,34.41,46.0,45,
2025-04-08,常滑,2,10:54,投票,4,水野望美,A2,愛知,4.89,31.82,5.27,37.84,44,35.48,50,35.96,47.0,36,
2025-04-08,常滑,2,10:54,投票,5,永田楽,B1,愛知,2.98,12.79,2.07,3.64,37,37.5,40,32.18,45.5,22,
2025-04-08,常滑,2,10:54,投票,6,犬童千秋,B1,福岡,5.33,35.63,0.0,0.0,24,25.0,14,27.95,49.3,39,
2025-04-08,常滑,3,11:24,投票,1,中川りな,A2,福岡,5.75,41.9,0.0,0.0,45,41.86,65,34.78,49.5,31,
2025-04-08,常滑,3,11:24,投票,2,山本梨菜,B1,佐賀,5.83,33.33,0.0,0.0,48,31.91,48,36.46,46.5,27,
2025-04-08,常滑,3,11:24,投票,3,中里優子,B1,埼玉,5.17,31.71,4.43,14.29,60,36.59,36,34.91,47.1,52,
2025-04-08,常滑,3,11:24,投票,4,中村紋夕梨,B2,愛知,1.55,0.0,1.12,0.0,46,34.83,75,30.06,47.0,21,
2025-04-08,常滑,3,11:24,投票,5,海野ゆかり,A1,広島,5.6,35.77,6.3,50.0,36,25.93,64,27.68,45.5,51,
2025-04-08,常滑,3,11:24,投票,6,中尾彩香,B1,福岡,3.85,18.87,0.0,0.0,34,50.6,11,34.1,47.2,23,
2025-04-08,常滑,4,11:54,投票,1,松田真実,B2,愛知,3.56,17.86,2.41,9.26,42,25.64,28,52.07,47.2,23,
2025-04-08,常滑,4,11:54,投票,2,山田理央,A2,香川,5.58,32.74,5.43,14.29,19,42.86,35,30.95,47.0,24,
2025-04-08,常滑,4,11:54,投票,3,土屋千明,A1,群馬,6.58,44.32,0.0,0.0,59,40.22,29,39.41,45.5,42,
2025-04-08,常滑,4,11:54,投票,4,加藤奈月,B1,福井,4.07,19.12,0.0,0.0,57,32.98,67,25.97,54.4,36,
2025-04-08,常滑,4,11:54,投票,5,池田奈津美,B1,福岡,4.48,28.92,0.0,0.0,56,40.66,19,42.69,50.2,31,
2025-04-08,常滑,4,11:54,投票,6,宮崎安奈,B1,埼玉,4.31,19.75,3.89,11.11,40,29.07,12,25.3,48.1,26,
2025-04-08,常滑,5,12:21,投票,1,笠野友紀恵,B1,愛知,3.42,11.54,3.55,17.39,11,38.82,45,31.14,47.1,54,
2025-04-08,常滑,5,12:21,投票,2,山口真喜子,A2,長崎,5.94,42.73,2.93,20.0,51,43.37,17,32.37,48.5,28,
2025-04-08,常滑,5,12:21,投票,3,真子奈津実,B1,福岡,4.48,20.24,0.0,0.0,30,18.84,51,30.63,47.5,36,
2025-04-08,常滑,5,12:21,投票,4,倉田郁美,B1,静岡,4.77,22.73,4.93,34.88,22,55.42,47,31.54,48.7,57,
2025-04-08,常滑,5,12:21,投票,5,諏訪玲奈,B2,岡山,1.57,0.0,0.0,0.0,35,42.17,21,27.04,48.5,22,
2025-04-08,常滑,5,12:21,投票,6,細川裕子,A1,愛知,6.18,43.0,7.33,58.62,18,53.75,74,36.26,47.2,43,
2025-04-08,常滑,6,12:48,投票,1,向井美鈴,A1,山口,5.12,27.35,5.66,40.0,29,33.33,44,34.41,46.0,45,
2025-04-08,常滑,6,12:48,投票,2,新田芳美,B1,徳島,4.53,20.0,5.36,27.27,25,40.0,33,24.85,47.7,55,
2025-04-08,常滑,6,12:48,投票,3,伊藤玲奈,B1,福岡,4.99,29.33,0.0,0.0,10,34.07,27,32.34,46.5,32,
2025-04-08,常滑,6,12:48,投票,4,柴田百恵,B1,静岡,5.17,27.78,5.32,30.56,50,31.76,38,30.81,45.5,25,
2025-04-08,常滑,6,12:48,投票,5,平高奈菜,A1,香川,7.36,56.03,5.9,40.0,47,34.04,25,31.74,46.0,37,
2025-04-08,常滑,6,12:48,投票,6,井澤聖奈,B2,愛知,1.29,0.0,1.07,0.0,8,26.19,60,24.2,47.7,21,
2025-04-08,常滑,7,13:22,投票,1,水野望美,A2,愛知,4.89,31.82,5.27,37.84,44,35.48,50,35.96,47.0,36,
2025-04-08,常滑,7,13:22,投票,2,五反田忍,B1,大阪,4.67,32.76,0.0,0.0,20,28.57,56,33.33,49.6,51,
2025-04-08,常滑,7,13:22,投票,3,山本梨菜,B1,佐賀,5.83,33.33,0.0,0.0,48,31.91,48,36.46,46.5,27,
2025-04-08,常滑,7,13:22,投票,4,角ひとみ,B1,広島,5.01,32.99,0.0,0.0,2,44.21,16,33.33,45.5,56,
2025-04-08,常滑,7,13:22,投票,5,伊藤栞,B2,愛知,1.59,0.0,1.47,0.0,5,38.54,69,26.45,57.9,21,
2025-04-08,常滑,7,13:22,投票,6,中谷朋子,A1,兵庫,6.19,43.82,6.21,41.38,4,32.94,53,25.77,45.0,48,
2025-04-08,常滑,8,13:56,投票,1,三浦永理,A1,静岡,7.51,53.47,6.92,52.11,61,47.62,24,30.46,47.0,42,
2025-04-08,常滑,8,13:56,投票,2,西村歩,B1,大阪,5.5,34.45,6.88,58.82,21,35.8,31,34.94,47.8,39,
2025-04-08,常滑,8,13:56,投票,3,安達美帆,B1,埼玉,3.04,13.04,3.48,16.0,41,34.52,55,22.29,47.0,49,
2025-04-08,常滑,8,13:56,投票,4,津田裕絵,A2,山口,5.05,27.47,5.49,25.71,3,29.79,30,29.09,49.3,38,
2025-04-08,常滑,8,13:56,投票,5,谷川里江,B1,愛知,5.19,36.36,5.3,31.48,16,34.07,49,32.1,46.0,57,
2025-04-08,常滑,8,13:56,投票,6,中村紋夕梨,B2,愛知,1.55,0.0,1.12,0.0,46,34.83,75,30.06,47.0,21,
2025-04-08,常滑,9,14:32,投票,1,中里優子,B1,埼玉,5.17,31.71,4.43,14.29,60,36.59,36,34.91,47.1,52,
2025-04-08,常滑,9,14:32,投票,2,加藤奈月,B1,福井,4.07,19.12,0.0,0.0,57,32.98,67,25.97,54.4,36,
2025-04-08,常滑,9,14:32,投票,3,細川裕子,A1,愛知,6.18,43.0,7.33,58.62,18,53.75,74,36.26,47.2,43,
2025-04-08,常滑,9,14:32,投票,4,福島陽子,B1,岡山,3.83,19.72,4.3,20.0,17,36.36,68,29.33,48.8,56,
2025-04-08,常滑,9,14:32,投票,5,山下夏鈴,A2,三重,4.84,30.21,0.0,0.0,55,29.79,37,42.77,44.0,27,
2025-04-08,常滑,9,14:32,投票,6,樋江井舞,B2,愛知,2.08,4.6,1.56,0.0,53,41.41,66,25.5,45.5,23,
2025-04-08,常滑,10,15:08,投票,1,海野ゆかり,A1,広島,5.6,35.77,6.3,50.0,36,25.93,64,27.68,45.5,51,
2025-04-08,常滑,10,15:08,投票,2,倉田郁美,B1,静岡,4.77,22.73,4.93,34.88,22,55.42,47,31.54,48.7,57,
2025-04-08,常滑,10,15:08,投票,3,坂咲友理,B1,大阪,3.81,16.28,0.0,0.0,62,27.91,70,33.52,44.5,35,
2025-04-08,常滑,10,15:08,投票,4,松田真実,B2,愛知,3.56,17.86,2.41,9.26,42,25.64,28,52.07,47.2,23,
2025-04-08,常滑,10,15:08,投票,5,松瀬弘美,A2,静岡,5.01,26.74,4.14,28.57,15,46.59,18,35.03,47.0,54,
2025-04-08,常滑,10,15:08,投票,6,永田楽,B1,愛知,2.98,12.79,2.07,3.64,37,37.5,40,32.18,45.5,22,
2025-04-08,常滑,11,15:44,投票,1,土屋千明,A1,群馬,6.58,44.32,0.0,0.0,59,40.22,29,39.41,45.5,42,
2025-04-08,常滑,11,15:44,投票,2,犬童千秋,B1,福岡,5.33,35.63,0.0,0.0,24,25.0,14,27.95,49.3,39,
2025-04-08,常滑,11,15:44,投票,3,角ひとみ,B1,広島,5.01,32.99,0.0,0.0,2,44.21,16,33.33,45.5,56,
2025-04-08,常滑,11,15:44,投票,4,中川りな,A2,福岡,5.75,41.9,0.0,0.0,45,41.86,65,34.78,49.5,31,
2025-04-08,常滑,11,15:44,投票,5,柴田百恵,B1,静岡,5.17,27.78,5.32,30.56,50,31.76,38,30.81,45.5,25,
2025-04-08,常滑,11,15:44,投票,6,山口真喜子,A2,長崎,5.94,42.73,2.93,20.0,51,43.37,17,32.37,48.5,28,
2025-04-08,常滑,12,16:20,投票,1,平高奈菜,A1,香川,7.36,56.03,5.9,40.0,47,34.04,25,31.74,46.0,37,
2025-04-08,常滑,12,16:20,投票,2,中谷朋子,A1,兵庫,6.19,43.82,6.21,41.38,4,32.94,53,25.77,45.0,48,
2025-04-08,常滑,12,16:20,投票,3,三浦永理,A1,静岡,7.51,53.47,6.92,52.11,61,47.62,24,30.46,47.0,42,
2025-04-08,常滑,12,16:20,投票,4,宇野弥生,A2,愛知,6.0,44.04,5.54,37.7,32,16.25,15,44.83,47.7,39,
2025-04-08,常滑,12,16:20,投票,5,中田夕貴,A2,埼玉,5.37,35.92,6.5,60.0,14,34.07,22,33.14,47.0,32,
2025-04-08,常滑,12,16:20,投票,6,勝浦真帆,A2,岡山,6.48,53.28,4.47,23.53,28,25.0,72,34.43,48.2,29,
2025-04-08,津,1,10:36,投票,1,木村仁紀,A1,滋賀,6.68,45.63,7.1,70.0,25,43.75,32,46.67,52.8,32,
2025-04-08,津,1,10:36,投票,2,末永由楽,A1,岡山,6.48,45.3,5.0,26.32,54,31.25,29,35.29,53.7,38,
2025-04-08,津,1,10:36,投票,3,中嶋健一郎,A1,三重,6.81,47.73,6.82,49.12,27,29.27,43,29.82,52.3,35,
2025-04-08,津,1,10:36,投票,4,島村隆幸,A1,徳島,6.95,43.48,6.0,40.0,18,28.89,73,36.11,51.0,34,
2025-04-08,津,1,10:36,投票,5,有賀達也,A1,埼玉,5.91,44.14,6.91,52.94,65,25.0,36,32.26,52.0,39,
2025-04-08,津,1,10:36,投票,6,中山雄太,A1,愛知,6.61,49.0,6.78,50.0,22,39.58,71,25.86,52.4,40,
2025-04-08,津,2,11:05,投票,1,前沢丈史,A1,東京,6.57,48.36,0.0,0.0,17,31.71,69,34.55,54.5,39,
2025-04-08,津,2,11:05,投票,2,和田兼輔,A1,兵庫,7.06,52.1,5.67,22.22,59,29.41,14,45.71,52.0,38,
2025-04-08,津,2,11:05,投票,3,松尾拓,A1,三重,6.23,44.8,6.76,48.76,47,28.85,34,28.26,51.5,36,
2025-04-08,津,2,11:05,投票,4,磯部誠,A1,愛知,7.05,42.73,8.3,56.52,53,26.09,53,30.43,54.0,34,
2025-04-08,津,2,11:05,投票,5,三嶌誠司,A1,香川,6.8,51.4,5.75,41.67,69,56.76,24,30.95,52.3,56,
2025-04-08,津,2,11:05,投票,6,佐々木完太,A1,山口,6.57,46.73,0.0,0.0,34,42.11,44,34.62,51.5,28,
2025-04-08,津,3,11:34,投票,1,須藤博倫,A1,埼玉,6.92,50.67,5.58,31.58,30,38.64,68,52.78,52.0,47,
2025-04-08,津,3,11:34,投票,2,仲口博崇,A1,愛知,6.63,51.28,5.16,36.0,41,38.0,74,30.77,52.0,52,
2025-04-08,津,3,11:34,投票,3,高田ひかる,A1,三重,5.82,37.11,7.1,56.38,61,35.09,60,51.16,47.0,30,
2025-04-08,津,3,11:34,投票,4,馬場貴也,A1,滋賀,7.29,43.81,6.07,35.71,76,34.21,48,35.0,52.6,41,
2025-04-08,津,3,11:34,投票,5,西山貴浩,A1,福岡,7.1,42.86,7.11,33.33,56,31.82,19,43.75,52.0,37,
2025-04-08,津,3,11:34,投票,6,常住蓮,A1,佐賀,6.98,50.78,0.0,0.0,64,18.75,72,62.79,50.5,24,
2025-04-08,津,4,12:04,投票,1,渡邉優美,A1,福岡,7.0,53.57,8.0,62.5,51,31.82,49,28.57,47.6,32,
2025-04-08,津,4,12:04,投票,2,重成一人,A1,香川,6.75,53.08,5.76,29.41,52,58.82,27,29.73,53.8,46,
2025-04-08,津,4,12:04,投票,3,服部幸男,A1,静岡,6.83,56.73,7.0,61.54,67,29.17,28,36.0,55.2,54,
2025-04-08,津,4,12:04,投票,4,井口佳典,A1,三重,7.14,50.5,7.92,64.0,11,38.89,23,26.09,52.2,47,
2025-04-08,津,4,12:04,投票,5,徳増秀樹,A1,静岡,7.2,60.78,0.0,0.0,29,42.22,25,37.14,52.0,50,
2025-04-08,津,4,12:04,投票,6,齊藤仁,A1,東京,6.55,36.72,7.09,63.64,21,32.0,39,44.44,51.0,47,
2025-04-08,津,5,12:34,投票,1,篠崎元志,A1,福岡,7.02,44.72,5.25,25.0,71,39.22,75,44.83,52.1,39,
2025-04-08,津,5,12:34,投票,2,有賀達也,A1,埼玉,5.91,44.14,6.91,52.94,65,25.0,36,32.26,52.0,39,
2025-04-08,津,5,12:34,投票,3,新開航,A1,福岡,7.0,49.49,7.27,72.73,37,45.1,17,42.86,51.5,29,
2025-04-08,津,5,12:34,投票,4,豊田健士郎,A1,三重,7.11,52.43,7.68,65.25,20,48.0,59,29.09,52.1,29,
2025-04-08,津,5,12:34,投票,5,中山雄太,A1,愛知,6.61,49.0,6.78,50.0,22,39.58,71,25.86,52.4,40,
2025-04-08,津,5,12:34,投票,6,木下翔太,A1,大阪,6.45,41.13,6.26,42.11,50,35.9,76,38.46,53.7,34,
2025-04-08,津,6,13:04,投票,1,島村隆幸,A1,徳島,6.95,43.48,6.0,40.0,18,28.89,73,36.11,51.0,34,
2025-04-08,津,6,13:04,投票,2,松尾拓,A1,三重,6.23,44.8,6.76,48.76,47,28.85,34,28.26,51.5,36,
2025-04-08,津,6,13:04,投票,3,遠藤エミ,A1,滋賀,6.85,41.38,7.95,56.76,12,46.88,22,30.43,45.0,37,
2025-04-08,津,6,13:04,投票,4,末永由楽,A1,岡山,6.48,45.3,5.0,26.32,54,31.25,29,35.29,53.7,38,
2025-04-08,津,6,13:04,投票,5,前沢丈史,A1,東京,6.57,48.36,0.0,0.0,17,31.71,69,34.55,54.5,39,
2025-04-08,津,6,13:04,投票,6,入海馨,A1,岡山,6.09,40.91,8.43,85.71,26,39.58,70,39.53,52.4,29,
2025-04-08,津,7,13:35,投票,1,磯部誠,A1,愛知,7.05,42.73,8.3,56.52,53,26.09,53,30.43,54.0,34,
2025-04-08,津,7,13:35,投票,2,中嶋健一郎,A1,三重,6.81,47.73,6.82,49.12,27,29.27,43,29.82,52.3,35,
2025-04-08,津,7,13:35,投票,3,木村仁紀,A1,滋賀,6.68,45.63,7.1,70.0,25,43.75,32,46.67,52.8,32,
2025-04-08,津,7,13:35,投票,4,三嶌誠司,A1,香川,6.8,51.4,5.75,41.67,69,56.76,24,30.95,52.3,56,
2025-04-08,津,7,13:35,投票,5,常住蓮,A1,佐賀,6.98,50.78,0.0,0.0,64,18.75,72,62.79,50.5,24,
2025-04-08,津,7,13:35,投票,6,高田ひかる,A1,三重,5.82,37.11,7.1,56.38,61,35.09,60,51.16,47.0,30,
2025-04-08,津,8,14:06,投票,1,井口佳典,A1,三重,7.14,50.5,7.92,64.0,11,38.89,23,26.09,52.2,47,
2025-04-08,津,8,14:06,投票,2,杉山裕也,A1,愛知,6.79,47.42,6.72,38.89,73,36.36,35,39.02,52.0,39,
2025-04-08,津,8,14:06,投票,3,渡邉優美,A1,福岡,7.0,53.57,8.0,62.5,51,31.82,49,28.57,47.6,32,
2025-04-08,津,8,14:06,投票,4,仲口博崇,A1,愛知,6.63,51.28,5.16,36.0,41,38.0,74,30.77,52.0,52,
2025-04-08,津,8,14:06,投票,5,須藤博倫,A1,埼玉,6.92,50.67,5.58,31.58,30,38.64,68,52.78,52.0,47,
2025-04-08,津,8,14:06,投票,6,和田兼輔,A1,兵庫,7.06,52.1,5.67,22.22,59,29.41,14,45.71,52.0,38,
2025-04-08,津,9,14:37,投票,1,馬場貴也,A1,滋賀,7.29,43.81,6.07,35.71,76,34.21,48,35.0,52.6,41,
2025-04-08,津,9,14:37,投票,2,佐々木完太,A1,山口,6.57,46.73,0.0,0.0,34,42.11,44,34.62,51.5,28,
2025-04-08,津,9,14:37,投票,3,豊田健士郎,A1,三重,7.11,52.43,7.68,65.25,20,48.0,59,29.09,52.1,29,
2025-04-08,津,9,14:37,投票,4,徳増秀樹,A1,静岡,7.2,60.78,0.0,0.0,29,42.22,25,37.14,52.0,50,
