日付,レース場,レース番号,締切予定時刻,ステータス,艇番,選手名,級別,支部,全国勝率,全国2連率,当地勝率,当地2連率,モーター番号,モーター2連率,ボート番号,ボート2連率,体重,年齢,進入
2025-04-06,桐生,4,16:32,,3,関野文,A1,大阪,5.7,38.79,6.1,50.0,15,18.42,46,38.46,45.5,31,
2025-04-06,桐生,4,16:32,,4,井上未都,B1,福岡,4.41,25.23,3.8,10.0,11,25.42,43,44.07,46.5,22,
2025-04-06,桐生,4,16:32,,5,西岡育未,B1,徳島,3.94,11.76,5.22,33.33,28,38.3,60,22.58,47.0,30,
2025-04-06,桐生,4,16:32,,6,金田幸子,A2,岡山,5.55,39.66,4.33,33.33,64,25.93,61,34.78,44.0,45,
2025-04-06,桐生,5,17:01,,1,松本晶恵,A2,群馬,4.98,34.88,7.62,66.0,19,17.65,34,33.33,48.7,37,
2025-04-06,桐生,5,17:01,,2,山川波乙,B2,三重,4.28,19.44,6.4,50.0,51,55.36,66,15.94,46.0,27,
2025-04-06,桐生,5,17:01,,3,登みひ果,B1,兵庫,4.24,25.29,2.61,11.11,60,34.0,72,42.47,46.5,25,
2025-04-06,桐生,5,17:01,,4,前田紗希,A1,埼玉,5.48,37.93,5.37,31.58,42,18.87,36,32.81,47.0,32,
2025-04-06,桐生,5,17:01,,5,高橋涼夏,B2,群馬,1.15,0.0,1.17,0.0,17,7.89,68,42.62,46.5,17,
2025-04-06,桐生,5,17:01,,6,高憧四季,B1,大阪,6.52,47.22,0.0,0.0,27,27.5,48,23.73,44.5,25,
2025-04-06,桐生,6,17:29,,1,落合直子,A2,大阪,5.37,39.22,6.5,50.0,54,35.19,23,35.21,47.3,40,
2025-04-06,桐生,6,17:29,,2,河内悠利杏,B1,群馬,2.19,0.0,1.58,0.0,21,28.89,39,22.73,48.1,21,
2025-04-06,桐生,6,17:29,,3,西澤日花里,B1,長崎,4.88,30.43,4.2,20.0,59,29.27,25,33.82,46.5,30,
2025-04-06,桐生,6,17:29,,4,湯淺紀香,B1,群馬,5.15,33.33,4.52,24.64,35,41.18,55,41.43,47.0,26,
2025-04-06,桐生,6,17:29,,5,石村日奈那,B2,東京,1.27,1.96,0.0,0.0,12,48.39,73,41.43,47.0,23,
2025-04-06,桐生,6,17:29,,6,福山恵里奈,B1,山口,3.89,17.46,0.0,0.0,41,27.12,31,28.77,47.8,28,
2025-04-06,桐生,7,17:57,,1,櫻本あゆみ,A2,群馬,5.96,46.43,6.71,53.85,49,32.2,52,40.32,47.1,37,
2025-04-06,桐生,7,17:57,,2,山下奈緒,B1,大阪,4.15,12.77,0.0,0.0,70,33.85,51,38.57,47.5,29,
2025-04-06,桐生,7,17:57,,3,山崎小葉音,A2,群馬,4.6,28.57,5.59,44.44,74,33.33,29,38.71,44.0,24,
2025-04-06,桐生,7,17:57,,4,森陽多,B1,長崎,2.77,9.52,0.0,0.0,24,18.18,35,29.85,47.3,20,
2025-04-06,桐生,7,17:57,,5,奥村明日香,B1,福岡,4.35,23.53,3.0,0.0,55,28.89,69,18.33,45.0,23,
2025-04-06,桐生,7,17:57,,6,平川香織,B1,埼玉,5.16,33.33,5.1,30.0,43,17.07,59,30.99,47.0,24,
2025-04-06,桐生,8,18:25,,1,佐々木裕美,A2,山口,4.58,30.61,7.5,65.0,32,27.66,40,40.58,47.1,45,
2025-04-06,桐生,8,18:25,,2,西岡育未,B1,徳島,3.94,11.76,5.22,33.33,28,38.3,60,22.58,47.0,30,
2025-04-06,桐生,8,18:25,,3,大廣咲季,B1,香川,3.03,9.8,1.67,0.0,75,16.22,28,32.88,46.0,25,
2025-04-06,桐生,8,18:25,,4,間庭菜摘,B1,福岡,4.85,20.45,0.0,0.0,26,28.26,63,22.39,47.0,32,
2025-04-06,桐生,8,18:25,,5,野田彩加,A2,山口,4.54,23.36,0.0,0.0,50,26.83,14,36.99,50.6,21,
2025-04-06,桐生,8,18:25,,6,松尾怜実,B1,福岡,3.43,9.09,4.93,33.33,18,22.45,45,38.81,46.0,25,
2025-04-06,桐生,9,18:54,,1,黒澤めぐみ,A2,東京,5.76,40.43,5.37,31.58,13,27.78,19,31.51,47.0,35,
2025-04-06,桐生,9,18:54,,2,坂野さくら,B1,福井,4.89,29.03,3.5,18.75,14,35.59,12,41.79,47.0,28,
2025-04-06,桐生,9,18:54,,3,岩崎麗子,B2,群馬,1.48,1.19,1.25,0.0,44,32.73,57,35.82,49.2,23,
2025-04-06,桐生,9,18:54,,4,濱崎寿里矢,B2,埼玉,1.94,3.23,0.0,0.0,22,17.78,22,22.54,49.3,31,
2025-04-06,桐生,9,18:54,,5,飯塚響,B2,群馬,3.69,15.38,2.91,11.76,37,32.76,17,29.69,46.0,25,
2025-04-06,桐生,9,18:54,,6,中曽瑠華,B2,東京,1.87,0.0,1.61,0.0,68,19.15,47,35.21,54.9,24,
2025-04-06,桐生,10,19:24,,1,金田幸子,A2,岡山,5.55,39.66,4.33,33.33,64,25.93,61,34.78,44.0,45,
2025-04-06,桐生,10,19:24,,2,落合直子,A2,大阪,5.37,39.22,6.5,50.0,54,35.19,23,35.21,47.3,40,
2025-04-06,桐生,10,19:24,,3,前田紗希,A1,埼玉,5.48,37.93,5.37,31.58,42,18.87,36,32.81,47.0,32,
2025-04-06,桐生,10,19:24,,4,関野文,A1,大阪,5.7,38.79,6.1,50.0,15,18.42,46,38.46,45.5,31,
2025-04-06,桐生,10,19:24,,5,松本晶恵,A2,群馬,4.98,34.88,7.62,66.0,19,17.65,34,33.33,48.7,37,
2025-04-06,桐生,10,19:24,,6,高橋淳美,B2,大阪,2.92,7.69,5.4,30.0,48,22.92,15,33.96,46.5,61,
2025-04-06,桐生,11,19:57,,1,高憧四季,B1,大阪,6.52,47.22,0.0,0.0,27,27.5,48,23.73,44.5,25,
2025-04-06,桐生,11,19:57,,2,櫻本あゆみ,A2,群馬,5.96,46.43,6.71,53.85,49,32.2,52,40.32,47.1,37,
2025-04-06,桐生,11,19:57,,3,湯淺紀香,B1,群馬,5.15,33.33,4.52,24.64,35,41.18,55,41.43,47.0,26,
2025-04-06,桐生,11,19:57,,4,野田部宏子,B1,福岡,5.35,38.1,4.0,33.33,56,40.91,18,35.71,51.2,34,
2025-04-06,桐生,11,19:57,,5,大石真央,B1,静岡,4.0,18.39,5.2,20.0,57,16.13,62,37.7,46.5,26,
2025-04-06,桐生,11,19:57,,6,山崎小葉音,A2,群馬,4.6,28.57,5.59,44.44,74,33.33,29,38.71,44.0,24,
2025-04-06,桐生,12,20:30,,1,守屋美穂,A1,岡山,7.52,63.55,8.05,78.95,16,36.84,42,27.59,45.5,36,
2025-04-06,桐生,12,20:30,,2,長嶋万記,A1,静岡,6.33,44.09,0.0,0.0,20,33.33,75,33.8,49.2,43,
2025-04-06,桐生,12,20:30,,3,岩崎芳美,A2,徳島,5.94,39.51,6.57,52.38,23,22.22,67,42.25,47.6,52,
2025-04-06,桐生,12,20:30,,4,川井萌,A1,静岡,6.21,46.88,3.53,23.53,30,52.63,44,20.0,46.0,23,
2025-04-06,桐生,12,20:30,,5,鎌倉涼,A1,大阪,6.26,47.5,7.67,77.78,34,28.57,70,32.39,45.5,35,
2025-04-06,桐生,12,20:30,,6,清埜翔子,A2,埼玉,5.19,35.96,5.4,43.33,29,35.38,27,33.33,47.0,33,
2025-04-06,平和島,1,11:04,,1,西川新太郎,B1,愛知,5.25,32.95,0.0,0.0,29,46.24,28,31.93,54.5,45,
2025-04-06,平和島,1,11:04,,2,國崎良春,B1,福岡,5.28,36.27,5.56,38.89,24,46.75,24,26.25,52.6,50,
2025-04-06,平和島,1,11:04,,3,西尾亮輔,B1,愛知,3.97,16.09,4.07,28.57,36,40.24,70,28.75,52.0,36,
2025-04-06,平和島,1,11:04,,4,田代達也,B1,東京,3.63,16.92,4.0,24.14,58,34.88,56,32.08,52.1,33,
2025-04-06,平和島,1,11:04,,5,金子拓矢,A1,群馬,6.92,55.13,6.0,38.71,74,29.34,74,22.92,52.6,41,
2025-04-06,平和島,1,11:04,,6,井田涼介,B2,群馬,1.17,0.0,0.0,0.0,30,35.33,27,30.18,63.0,21,
2025-04-06,平和島,2,11:31,,1,大塚康雅,B1,東京,5.02,31.76,4.35,22.58,16,28.48,13,32.2,50.5,30,
2025-04-06,平和島,2,11:31,,2,花田和明,B1,愛知,5.18,33.33,0.0,0.0,68,33.91,10,28.82,52.9,55,
2025-04-06,平和島,2,11:31,,3,大橋純一郎,A1,静岡,6.2,44.35,6.28,43.75,21,41.32,16,30.18,52.1,44,
2025-04-06,平和島,2,11:31,,4,森照夫,B1,福岡,4.63,29.63,0.0,0.0,73,34.13,53,32.52,53.5,36,
2025-04-06,平和島,2,11:31,,5,山下昂大,B1,岡山,5.3,31.46,6.0,45.45,56,29.76,21,32.92,52.2,32,
2025-04-06,平和島,2,11:31,,6,牧村俊輝,B2,愛知,1.72,0.0,1.4,0.0,26,38.24,73,33.73,53.0,21,
2025-04-06,平和島,3,11:58,,1,小坂風太,B1,福井,4.49,19.23,4.5,20.0,20,33.33,60,37.66,52.7,24,
2025-04-06,平和島,3,11:58,,2,後藤孝義,B2,静岡,3.59,12.24,3.79,17.86,10,32.34,15,43.45,52.3,56,
2025-04-06,平和島,3,11:58,,3,吉田光,B1,佐賀,5.01,22.22,7.0,52.94,45,42.77,19,38.2,52.0,49,
2025-04-06,平和島,3,11:58,,4,渡邉睦広,A2,東京,5.33,31.58,5.74,41.98,34,34.71,12,36.93,51.5,56,
2025-04-06,平和島,3,11:58,,5,坂元浩仁,A1,愛知,6.19,42.37,6.29,42.86,62,33.93,71,34.51,54.4,39,
2025-04-06,平和島,3,11:58,,6,岡崎恭裕,A1,福岡,7.0,55.81,5.78,22.22,49,36.75,11,31.82,52.0,38,
2025-04-06,平和島,4,12:25,,1,野見山拓己,B1,福岡,4.82,26.03,5.29,42.86,43,29.94,72,33.54,52.0,30,
2025-04-06,平和島,4,12:25,,2,野口勝弘,A1,愛知,6.58,46.07,6.5,52.5,72,38.73,63,34.55,50.0,38,
2025-04-06,平和島,4,12:25,,3,岡部大輔,B1,佐賀,5.42,38.54,4.0,20.0,12,36.9,20,33.33,52.3,44,
2025-04-06,平和島,4,12:25,,4,滝沢芳行,A2,埼玉,4.91,31.65,5.88,44.0,53,34.3,55,41.3,51.5,56,
2025-04-06,平和島,4,12:25,,5,星栄爾,A2,静岡,5.59,35.34,5.7,50.0,13,30.54,54,33.96,53.4,39,
2025-04-06,平和島,4,12:25,,6,濱崎直矢,A1,埼玉,7.19,59.12,7.25,57.14,17,30.49,25,27.92,53.3,41,
2025-04-06,平和島,5,12:54,,1,田中宏典,B1,佐賀,4.62,26.76,0.0,0.0,50,27.98,17,28.31,54.1,25,
2025-04-06,平和島,5,12:54,,2,伊藤将吉,A1,静岡,7.1,56.36,6.78,55.56,70,35.26,26,35.47,52.0,46,
2025-04-06,平和島,5,12:54,,3,鶴本崇文,A2,大阪,6.46,45.61,7.59,65.52,11,25.61,18,30.25,52.3,39,
2025-04-06,平和島,5,12:54,,4,松村康太,A2,福井,6.29,40.19,4.38,12.5,65,31.98,75,34.78,52.8,41,
2025-04-06,平和島,5,12:54,,5,石野貴之,A1,大阪,6.24,49.15,9.0,50.0,35,39.31,57,31.03,52.2,42,
2025-04-06,平和島,5,12:54,,6,田代達也,B1,東京,3.63,16.92,4.0,24.14,58,34.88,56,32.08,52.1,33,
2025-04-06,平和島,6,13:24,,1,岡部哲,B1,埼玉,4.4,21.11,4.63,29.63,63,47.65,68,29.73,51.0,50,
2025-04-06,平和島,6,13:24,,2,山下昂大,B1,岡山,5.3,31.46,6.0,45.45,56,29.76,21,32.92,52.2,32,
2025-04-06,平和島,6,13:24,,3,川原正明,A2,福井,5.57,41.67,3.33,16.67,23,34.32,65,25.87,52.5,51,
2025-04-06,平和島,6,13:24,,4,中澤和志,A1,埼玉,6.86,45.45,6.92,41.67,51,43.02,23,25.32,53.2,48,
2025-04-06,平和島,6,13:24,,5,國崎良春,B1,福岡,5.28,36.27,5.56,38.89,24,46.75,24,26.25,52.6,50,
2025-04-06,平和島,6,13:24,,6,藤山翔大,A2,大阪,6.33,49.63,5.32,36.84,52,33.92,59,35.8,52.0,34,
2025-04-06,平和島,7,13:55,,1,夏山亮平,B1,大阪,5.2,39.19,5.14,37.93,38,38.73,67,37.65,55.2,38,
2025-04-06,平和島,7,13:55,,2,中村真,A2,福岡,5.25,31.65,5.17,38.89,32,29.24,29,23.38,53.1,52,
2025-04-06,平和島,7,13:55,,3,大塚康雅,B1,東京,5.02,31.76,4.35,22.58,16,28.48,13,32.2,50.5,30,
2025-04-06,平和島,7,13:55,,4,梶野学志,A1,東京,6.57,48.1,6.28,45.31,64,38.82,52,35.44,52.5,44,
2025-04-06,平和島,7,13:55,,5,坂口貴彦,B1,岡山,4.57,26.67,5.15,41.18,19,47.9,69,36.26,52.5,35,
2025-04-06,平和島,7,13:55,,6,伊藤喜智,B1,大阪,5.18,31.0,5.9,45.0,33,42.2,14,33.13,52.0,39,
2025-04-06,平和島,8,14:26,,1,滝沢芳行,A2,埼玉,4.91,31.65,5.88,44.0,53,34.3,55,41.3,51.5,56,
2025-04-06,平和島,8,14:26,,2,細川明人,B1,岡山,3.88,21.05,0.0,0.0,40,40.35,58,34.55,55.2,50,
2025-04-06,平和島,8,14:26,,3,西川新太郎,B1,愛知,5.25,32.95,0.0,0.0,29,46.24,28,31.93,54.5,45,
2025-04-06,平和島,8,14:26,,4,大橋純一郎,A1,静岡,6.2,44.35,6.28,43.75,21,41.32,16,30.18,52.1,44,
2025-04-06,平和島,8,14:26,,5,後藤孝義,B2,静岡,3.59,12.24,3.79,17.86,10,32.34,15,43.45,52.3,56,
2025-04-06,平和島,8,14:26,,6,塚田修二,B1,東京,4.15,19.23,3.67,16.67,27,36.16,66,34.16,55.4,57,
2025-04-06,平和島,9,14:58,,1,金子拓矢,A1,群馬,6.92,55.13,6.0,38.71,74,29.34,74,22.92,52.6,41,
2025-04-06,平和島,9,14:58,,2,星栄爾,A2,静岡,5.59,35.34,5.7,50.0,13,30.54,54,33.96,53.4,39,
2025-04-06,平和島,9,14:58,,3,森照夫,B1,福岡,4.63,29.63,0.0,0.0,73,34.13,53,32.52,53.5,36,
2025-04-06,平和島,9,14:58,,4,吉田光,B1,佐賀,5.01,22.22,7.0,52.94,45,42.77,19,38.2,52.0,49,
2025-04-06,平和島,9,14:58,,5,中野夢斗,B1,愛知,3.89,24.62,4.31,22.86,44,36.9,22,45.3,52.3,28,
2025-04-06,平和島,9,14:58,,6,松村康太,A2,福井,6.29,40.19,4.38,12.5,65,31.98,75,34.78,52.8,41,
2025-04-06,平和島,10,15:31,,1,濱崎直矢,A1,埼玉,7.19,59.12,7.25,57.14,17,30.49,25,27.92,53.3,41,
2025-04-06,平和島,10,15:31,,2,坂元浩仁,A1,愛知,6.19,42.37,6.29,42.86,62,33.93,71,34.51,54.4,39,
2025-04-06,平和島,10,15:31,,3,中澤和志,A1,埼玉,6.86,45.45,6.92,41.67,51,43.02,23,25.32,53.2,48,
2025-04-06,平和島,10,15:31,,4,鶴本崇文,A2,大阪,6.46,45.61,7.59,65.52,11,25.61,18,30.25,52.3,39,
2025-04-06,平和島,10,15:31,,5,伊藤将吉,A1,静岡,7.1,56.36,6.78,55.56,70,35.26,26,35.47,52.0,46,
2025-04-06,平和島,10,15:31,,6,野見山拓己,B1,福岡,4.82,26.03,5.29,42.86,43,29.94,72,33.54,52.0,30,
2025-04-06,平和島,11,16:05,,1,藤山翔大,A2,大阪,6.33,49.63,5.32,36.84,52,33.92,59,35.8,52.0,34,
2025-04-06,平和島,11,16:05,,2,坂口貴彦,B1,岡山,4.57,26.67,5.15,41.18,19,47.9,69,36.26,52.5,35,
2025-04-06,平和島,11,16:05,,3,渡邉睦広,A2,東京,5.33,31.58,5.74,41.98,34,34.71,12,36.93,51.5,56,
2025-04-06,平和島,11,16:05,,4,川原正明,A2,福井,5.57,41.67,3.33,16.67,23,34.32,65,25.87,52.5,51,
2025-04-06,平和島,11,16:05,,5,野口勝弘,A1,愛知,6.58,46.07,6.5,52.5,72,38.73,63,34.55,50.0,38,
2025-04-06,平和島,11,16:05,,6,田中宏典,B1,佐賀,4.62,26.76,0.0,0.0,50,27.98,17,28.31,54.1,25,
2025-04-06,平和島,12,16:40,,1,岡崎恭裕,A1,福岡,7.0,55.81,5.78,22.22,49,36.75,11,31.82,52.0,38,
2025-04-06,平和島,12,16:40,,2,石野貴之,A1,大阪,6.24,49.15,9.0,50.0,35,39.31,57,31.03,52.2,42,
2025-04-06,平和島,12,16:40,,3,梶野学志,A1,東京,6.57,48.1,6.28,45.31,64,38.82,52,35.44,52.5,44,
2025-04-06,平和島,12,16:40,,4,岡部大輔,B1,佐賀,5.42,38.54,4.0,20.0,12,36.9,20,33.33,52.3,44,
2025-04-06,平和島,12,16:40,,5,中村真,A2,福岡,5.25,31.65,5.17,38.89,32,29.24,29,23.38,53.1,52,
2025-04-06,平和島,12,16:40,,6,岡部哲,B1,埼玉,4.4,21.11,4.63,29.63,63,47.65,68,29.73,51.0,50,
2025-04-06,蒲郡,1,15:19,,1,森下愛梨,B1,静岡,5.29,33.33,5.61,35.48,24,46.26,41,22.97,50.1,28,
2025-04-06,蒲郡,1,15:19,,2,橋本英一,B1,福岡,4.74,28.24,4.28,16.67,66,22.22,46,34.55,53.5,34,
2025-04-06,蒲郡,1,15:19,,3,池田雄一,A2,静岡,6.14,40.66,5.53,33.33,11,47.26,70,45.99,53.2,43,
2025-04-06,蒲郡,1,15:19,,4,佃來紀,B1,大阪,4.19,13.91,2.92,7.69,39,34.73,16,26.36,52.0,24,
2025-04-06,蒲郡,1,15:19,,5,待鳥雄紀,A2,福岡,5.24,33.7,5.77,48.39,69,38.27,23,28.47,56.0,45,
2025-04-06,蒲郡,1,15:19,,6,浅見昌克,B1,埼玉,6.17,47.62,5.36,27.27,15,34.12,62,32.72,51.5,55,
2025-04-06,蒲郡,2,15:44,,1,梶原正,B1,福岡,4.19,15.58,6.3,40.0,14,37.1,52,31.89,55.3,50,
2025-04-06,蒲郡,2,15:44,,2,山崎義明,A2,埼玉,5.3,34.02,4.3,25.0,64,40.52,24,36.84,52.0,58,
2025-04-06,蒲郡,2,15:44,,3,竹下大樹,A2,福岡,6.23,46.0,0.0,0.0,68,25.0,25,40.11,54.2,26,
2025-04-06,蒲郡,2,15:44,,4,村田敦,B1,東京,4.2,20.69,3.87,13.33,43,33.33,51,32.28,59.4,41,
2025-04-06,蒲郡,2,15:44,,5,森下勇,B1,群馬,4.07,18.42,0.0,0.0,40,39.16,33,44.0,54.4,51,
2025-04-06,蒲郡,2,15:44,,6,江口晃生,A1,群馬,7.41,65.43,3.82,0.0,71,31.79,30,38.41,52.0,60,
2025-04-06,蒲郡,3,16:11,,1,西舘健,A2,東京,5.57,39.62,5.13,25.0,70,32.0,49,26.99,53.8,40,
2025-04-06,蒲郡,3,16:11,,2,大江純,B1,愛知,4.22,22.22,4.97,26.32,75,35.0,57,31.33,52.0,29,
2025-04-06,蒲郡,3,16:11,,3,大橋栄里佳,B1,福岡,4.83,32.0,0.0,0.0,12,27.59,56,38.06,48.3,43,
2025-04-06,蒲郡,3,16:11,,4,山崎哲司,A1,愛知,6.78,55.88,6.05,41.82,18,44.29,65,24.2,52.0,46,
2025-04-06,蒲郡,3,16:11,,5,深澤達徳,A2,東京,5.62,30.28,5.08,16.67,20,29.63,48,30.59,52.4,44,
2025-04-06,蒲郡,3,16:11,,6,石原光,B1,静岡,5.03,26.67,2.38,0.0,54,42.86,13,38.37,53.5,29,
2025-04-06,蒲郡,4,16:38,,1,堤昇,A2,静岡,5.06,29.84,5.5,38.89,36,30.92,14,31.1,52.1,55,
2025-04-06,蒲郡,4,16:38,,2,井上尚悟,B1,大阪,3.88,19.15,2.0,0.0,16,39.07,43,27.71,52.2,37,
2025-04-06,蒲郡,4,16:38,,3,天野友和,A2,愛知,6.52,41.07,7.18,52.63,49,31.89,22,28.46,52.0,47,
2025-04-06,蒲郡,4,16:38,,4,木村紗友希,B1,静岡,3.74,16.67,4.75,25.0,47,29.14,55,36.21,47.4,40,
2025-04-06,蒲郡,4,16:38,,5,林恵祐,B1,福岡,4.52,22.67,3.29,0.0,50,27.52,31,28.47,59.7,49,
2025-04-06,蒲郡,4,16:38,,6,飯島昌弘,A1,埼玉,6.5,48.54,0.0,0.0,21,27.33,20,34.62,52.0,52,
2025-04-06,蒲郡,5,17:08,,1,平野和明,A2,愛知,5.32,27.78,5.63,32.88,22,39.75,54,34.3,52.3,44,
2025-04-06,蒲郡,5,17:08,,2,喜多那由夏,B1,静岡,4.06,20.0,2.5,0.0,17,22.22,63,33.53,48.8,42,
2025-04-06,蒲郡,5,17:08,,3,森清友翔,B1,福岡,4.15,21.95,2.78,0.0,48,32.48,38,30.48,53.4,23,
2025-04-06,蒲郡,5,17:08,,4,吉永則雄,A1,大阪,6.2,47.37,6.29,50.0,23,31.69,26,30.22,52.3,46,
2025-04-06,蒲郡,5,17:08,,5,津久井拓也,A2,群馬,5.89,43.0,5.7,30.0,46,23.57,59,28.99,52.0,37,
2025-04-06,蒲郡,5,17:08,,6,石川真二,A1,福岡,6.9,56.12,0.0,0.0,45,43.95,68,36.26,52.0,54,
2025-04-06,蒲郡,6,17:37,,1,武田光史,A1,福井,6.26,45.13,3.1,0.0,76,30.49,64,31.25,53.2,51,
2025-04-06,蒲郡,6,17:37,,2,佐藤ほのか,B1,東京,4.21,16.44,0.0,0.0,63,37.24,40,39.67,47.0,28,
2025-04-06,蒲郡,6,17:37,,3,森下勇,B1,群馬,4.07,18.42,0.0,0.0,40,39.16,33,44.0,54.4,51,
2025-04-06,蒲郡,6,17:37,,4,後藤盛也,A2,東京,5.24,36.67,3.97,16.13,67,22.7,28,35.93,52.0,36,
2025-04-06,蒲郡,6,17:37,,5,高木茉白,B2,埼玉,1.79,0.0,0.88,0.0,65,33.14,39,41.95,47.2,18,
2025-04-06,蒲郡,6,17:37,,6,太田和美,A1,大阪,6.53,42.99,7.0,50.0,72,41.78,35,23.27,53.2,52,
2025-04-06,蒲郡,7,18:04,,1,北川潤二,A1,愛知,6.33,45.61,6.28,46.22,19,46.45,19,20.33,55.2,42,
2025-04-06,蒲郡,7,18:04,,2,小林孝彰,B1,福井,6.1,40.7,4.76,29.41,74,31.43,75,38.04,52.6,25,
2025-04-06,蒲郡,7,18:04,,3,森作広大,B1,東京,3.73,12.24,3.22,0.0,37,33.85,29,38.96,56.5,36,
2025-04-06,蒲郡,7,18:04,,4,塩崎桐加,A2,三重,5.31,38.54,5.65,41.18,13,38.86,67,30.18,48.8,32,
2025-04-06,蒲郡,7,18:04,,5,竹下大樹,A2,福岡,6.23,46.0,0.0,0.0,68,25.0,25,40.11,54.2,26,
2025-04-06,蒲郡,7,18:04,,6,橋本英一,B1,福岡,4.74,28.24,4.28,16.67,66,22.22,46,34.55,53.5,34,
2025-04-06,蒲郡,8,18:32,,1,待鳥雄紀,A2,福岡,5.24,33.7,5.77,48.39,69,38.27,23,28.47,56.0,45,
2025-04-06,蒲郡,8,18:32,,2,神里琴音,B1,福岡,4.08,19.57,2.56,0.0,38,25.47,60,26.81,45.5,20,
2025-04-06,蒲郡,8,18:32,,3,深澤達徳,A2,東京,5.62,30.28,5.08,16.67,20,29.63,48,30.59,52.4,44,
2025-04-06,蒲郡,8,18:32,,4,加藤翔,B1,静岡,4.36,24.51,3.84,18.03,35,30.05,61,31.01,52.3,41,
2025-04-06,蒲郡,8,18:32,,5,服部達哉,A2,愛知,4.77,26.14,5.4,32.5,77,21.58,36,33.73,55.1,38,
2025-04-06,蒲郡,8,18:32,,6,永田秀二,A1,東京,6.08,44.17,7.4,65.0,73,36.41,34,27.92,55.4,39,
2025-04-06,蒲郡,9,19:02,,1,天野友和,A2,愛知,6.52,41.07,7.18,52.63,49,31.89,22,28.46,52.0,47,
2025-04-06,蒲郡,9,19:02,,2,石川真二,A1,福岡,6.9,56.12,0.0,0.0,45,43.95,68,36.26,52.0,54,
2025-04-06,蒲郡,9,19:02,,3,佃來紀,B1,大阪,4.19,13.91,2.92,7.69,39,34.73,16,26.36,52.0,24,
2025-04-06,蒲郡,9,19:02,,4,山崎義明,A2,埼玉,5.3,34.02,4.3,25.0,64,40.52,24,36.84,52.0,58,
2025-04-06,蒲郡,9,19:02,,5,森下愛梨,B1,静岡,5.29,33.33,5.61,35.48,24,46.26,41,22.97,50.1,28,
2025-04-06,蒲郡,9,19:02,,6,西舘健,A2,東京,5.57,39.62,5.13,25.0,70,32.0,49,26.99,53.8,40,
2025-04-06,蒲郡,10,19:32,,1,飯島昌弘,A1,埼玉,6.5,48.54,0.0,0.0,21,27.33,20,34.62,52.0,52,
