日付,レース場,レース番号,締切予定時刻,ステータス,艇番,選手名,級別,支部,全国勝率,全国2連率,当地勝率,当地2連率,モーター番号,モーター2連率,ボート番号,ボート2連率,体重,年齢,進入
2025-04-05,平和島,10,15:31,投票,4,後藤孝義,B2,静岡,3.59,12.24,3.79,17.86,10,32.34,15,43.45,52.0,56,
2025-04-05,平和島,10,15:31,投票,5,大橋純一郎,A1,静岡,6.2,44.35,6.28,43.75,21,41.32,16,30.18,52.0,44,
2025-04-05,平和島,10,15:31,投票,6,岡部哲,B1,埼玉,4.4,21.11,4.63,29.63,63,47.65,68,29.73,51.0,50,
2025-04-05,平和島,11,16:05,投票,1,中澤和志,A1,埼玉,6.86,45.45,6.92,41.67,51,43.02,23,25.32,52.9,48,
2025-04-05,平和島,11,16:05,投票,2,中村真,A2,福岡,5.25,31.65,5.17,38.89,32,29.24,29,23.38,52.8,52,
2025-04-05,平和島,11,16:05,投票,3,田代達也,B1,東京,3.63,16.92,4.0,24.14,58,34.88,56,32.08,52.2,33,
2025-04-05,平和島,11,16:05,投票,4,坂元浩仁,A1,愛知,6.19,42.37,6.29,42.86,62,33.93,71,34.51,54.8,39,
2025-04-05,平和島,11,16:05,投票,5,松村康太,A2,福井,6.29,40.19,4.38,12.5,65,31.98,75,34.78,52.5,41,
2025-04-05,平和島,11,16:05,投票,6,野見山拓己,B1,福岡,4.82,26.03,5.29,42.86,43,29.94,72,33.54,52.0,30,
2025-04-05,平和島,12,16:40,投票,1,石野貴之,A1,大阪,6.24,49.15,9.0,50.0,35,39.31,57,31.03,52.4,42,
2025-04-05,平和島,12,16:40,投票,2,中野夢斗,B1,愛知,3.89,24.62,4.31,22.86,44,36.9,22,45.3,52.4,28,
2025-04-05,平和島,12,16:40,投票,3,鶴本崇文,A2,大阪,6.46,45.61,7.59,65.52,11,25.61,18,30.25,52.0,39,
2025-04-05,平和島,12,16:40,投票,4,濱崎直矢,A1,埼玉,7.19,59.12,7.25,57.14,17,30.49,25,27.92,53.1,41,
2025-04-05,平和島,12,16:40,投票,5,渡邉睦広,A2,東京,5.33,31.58,5.74,41.98,34,34.71,12,36.93,51.5,56,
2025-04-05,平和島,12,16:40,投票,6,西尾亮輔,B1,愛知,3.97,16.09,4.07,28.57,36,40.24,70,28.75,52.0,36,
2025-04-05,蒲郡,1,15:19,投票,1,大橋栄里佳,B1,福岡,4.83,32.0,0.0,0.0,12,27.59,56,38.06,48.1,43,
2025-04-05,蒲郡,1,15:19,投票,2,大江純,B1,愛知,4.22,22.22,4.97,26.32,75,35.0,57,31.33,51.5,29,
2025-04-05,蒲郡,1,15:19,投票,3,吉永則雄,A1,大阪,6.2,47.37,6.29,50.0,23,31.69,26,30.22,52.2,46,
2025-04-05,蒲郡,1,15:19,投票,4,森作広大,B1,東京,3.73,12.24,3.22,0.0,37,33.85,29,38.96,56.2,36,
2025-04-05,蒲郡,1,15:19,投票,5,堤昇,A2,静岡,5.06,29.84,5.5,38.89,36,30.92,14,31.1,52.2,55,
2025-04-05,蒲郡,1,15:19,投票,6,林恵祐,B1,福岡,4.52,22.67,3.29,0.0,50,27.52,31,28.47,59.7,49,
2025-04-05,蒲郡,2,15:44,投票,1,梶原正,B1,福岡,4.19,15.58,6.3,40.0,14,37.1,52,31.89,55.4,50,
2025-04-05,蒲郡,2,15:44,投票,2,塩崎桐加,A2,三重,5.31,38.54,5.65,41.18,13,38.86,67,30.18,48.8,32,
2025-04-05,蒲郡,2,15:44,投票,3,森清友翔,B1,福岡,4.15,21.95,2.78,0.0,48,32.48,38,30.48,53.9,23,
2025-04-05,蒲郡,2,15:44,投票,4,武田光史,A1,福井,6.26,45.13,3.1,0.0,76,30.49,64,31.25,52.4,51,
2025-04-05,蒲郡,2,15:44,投票,5,石原光,B1,静岡,5.03,26.67,2.38,0.0,54,42.86,13,38.37,53.5,29,
2025-04-05,蒲郡,2,15:44,投票,6,浅見昌克,B1,埼玉,6.17,47.62,5.36,27.27,15,34.12,62,32.72,52.0,55,
2025-04-05,蒲郡,3,16:11,投票,1,加藤翔,B1,静岡,4.36,24.51,3.84,18.03,35,30.05,61,31.01,52.3,41,
2025-04-05,蒲郡,3,16:11,投票,2,飯島昌弘,A1,埼玉,6.5,48.54,0.0,0.0,21,27.33,20,34.62,52.0,52,
2025-04-05,蒲郡,3,16:11,投票,3,木村紗友希,B1,静岡,3.74,16.67,4.75,25.0,47,29.14,55,36.21,47.2,40,
2025-04-05,蒲郡,3,16:11,投票,4,後藤盛也,A2,東京,5.24,36.67,3.97,16.13,67,22.7,28,35.93,52.0,36,
2025-04-05,蒲郡,3,16:11,投票,5,小林孝彰,B1,福井,6.1,40.7,4.76,29.41,74,31.43,75,38.04,52.8,25,
2025-04-05,蒲郡,3,16:11,投票,6,高木茉白,B2,埼玉,1.79,0.0,0.88,0.0,65,33.14,39,41.95,47.6,18,
2025-04-05,蒲郡,4,16:38,投票,1,佃來紀,B1,大阪,4.19,13.91,2.92,7.69,39,34.73,16,26.36,52.0,24,
2025-04-05,蒲郡,4,16:38,投票,2,山崎哲司,A1,愛知,6.78,55.88,6.05,41.82,18,44.29,65,24.2,52.0,46,
2025-04-05,蒲郡,4,16:38,投票,3,森下愛梨,B1,静岡,5.29,33.33,5.61,35.48,24,46.26,41,22.97,50.3,28,
2025-04-05,蒲郡,4,16:38,投票,4,森下勇,B1,群馬,4.07,18.42,0.0,0.0,40,39.16,33,44.0,54.1,51,
2025-04-05,蒲郡,4,16:38,投票,5,喜多那由夏,B1,静岡,4.06,20.0,2.5,0.0,17,22.22,63,33.53,48.7,42,
2025-04-05,蒲郡,4,16:38,投票,6,服部達哉,A2,愛知,4.77,26.14,5.4,32.5,77,21.58,36,33.73,54.9,38,
2025-04-05,蒲郡,5,17:06,投票,1,佐藤ほのか,B1,東京,4.21,16.44,0.0,0.0,63,37.24,40,39.67,47.0,28,
2025-04-05,蒲郡,5,17:06,投票,2,永田秀二,A1,東京,6.08,44.17,7.4,65.0,73,36.41,34,27.92,55.4,39,
2025-04-05,蒲郡,5,17:06,投票,3,大橋栄里佳,B1,福岡,4.83,32.0,0.0,0.0,12,27.59,56,38.06,48.1,43,
2025-04-05,蒲郡,5,17:06,投票,4,橋本英一,B1,福岡,4.74,28.24,4.28,16.67,66,22.22,46,34.55,53.7,34,
2025-04-05,蒲郡,5,17:06,投票,5,北川潤二,A1,愛知,6.33,45.61,6.28,46.22,19,46.45,19,20.33,55.6,42,
2025-04-05,蒲郡,5,17:06,投票,6,天野友和,A2,愛知,6.52,41.07,7.18,52.63,49,31.89,22,28.46,52.0,47,
2025-04-05,蒲郡,6,17:32,投票,1,山崎義明,A2,埼玉,5.3,34.02,4.3,25.0,64,40.52,24,36.84,52.0,58,
2025-04-05,蒲郡,6,17:32,投票,2,江口晃生,A1,群馬,7.41,65.43,3.82,0.0,71,31.79,30,38.41,52.0,60,
2025-04-05,蒲郡,6,17:32,投票,3,大江純,B1,愛知,4.22,22.22,4.97,26.32,75,35.0,57,31.33,51.5,29,
2025-04-05,蒲郡,6,17:32,投票,4,西舘健,A2,東京,5.57,39.62,5.13,25.0,70,32.0,49,26.99,53.2,40,
2025-04-05,蒲郡,6,17:32,投票,5,森清友翔,B1,福岡,4.15,21.95,2.78,0.0,48,32.48,38,30.48,53.9,23,
2025-04-05,蒲郡,6,17:32,投票,6,井上尚悟,B1,大阪,3.88,19.15,2.0,0.0,16,39.07,43,27.71,52.3,37,
2025-04-05,蒲郡,7,17:58,投票,1,太田和美,A1,大阪,6.53,42.99,7.0,50.0,72,41.78,35,23.27,53.2,52,
2025-04-05,蒲郡,7,17:58,投票,2,村田敦,B1,東京,4.2,20.69,3.87,13.33,43,33.33,51,32.28,59.7,41,
2025-04-05,蒲郡,7,17:58,投票,3,深澤達徳,A2,東京,5.62,30.28,5.08,16.67,20,29.63,48,30.59,52.0,44,
2025-04-05,蒲郡,7,17:58,投票,4,平野和明,A2,愛知,5.32,27.78,5.63,32.88,22,39.75,54,34.3,53.1,44,
2025-04-05,蒲郡,7,17:58,投票,5,木村紗友希,B1,静岡,3.74,16.67,4.75,25.0,47,29.14,55,36.21,47.2,40,
2025-04-05,蒲郡,7,17:58,投票,6,石原光,B1,静岡,5.03,26.67,2.38,0.0,54,42.86,13,38.37,53.5,29,
2025-04-05,蒲郡,8,18:28,投票,1,後藤盛也,A2,東京,5.24,36.67,3.97,16.13,67,22.7,28,35.93,52.0,36,
2025-04-05,蒲郡,8,18:28,投票,2,森作広大,B1,東京,3.73,12.24,3.22,0.0,37,33.85,29,38.96,56.2,36,
2025-04-05,蒲郡,8,18:28,投票,3,喜多那由夏,B1,静岡,4.06,20.0,2.5,0.0,17,22.22,63,33.53,48.7,42,
2025-04-05,蒲郡,8,18:28,投票,4,石川真二,A1,福岡,6.9,56.12,0.0,0.0,45,43.95,68,36.26,51.5,54,
2025-04-05,蒲郡,8,18:28,投票,5,待鳥雄紀,A2,福岡,5.24,33.7,5.77,48.39,69,38.27,23,28.47,56.2,45,
2025-04-05,蒲郡,8,18:28,投票,6,塩崎桐加,A2,三重,5.31,38.54,5.65,41.18,13,38.86,67,30.18,48.8,32,
2025-04-05,蒲郡,9,18:58,投票,1,竹下大樹,A2,福岡,6.23,46.0,0.0,0.0,68,25.0,25,40.11,54.1,26,
2025-04-05,蒲郡,9,18:58,投票,2,池田雄一,A2,静岡,6.14,40.66,5.53,33.33,11,47.26,70,45.99,53.3,43,
2025-04-05,蒲郡,9,18:58,投票,3,加藤翔,B1,静岡,4.36,24.51,3.84,18.03,35,30.05,61,31.01,52.3,41,
2025-04-05,蒲郡,9,18:58,投票,4,津久井拓也,A2,群馬,5.89,43.0,5.7,30.0,46,23.57,59,28.99,52.3,37,
2025-04-05,蒲郡,9,18:58,投票,5,神里琴音,B1,福岡,4.08,19.57,2.56,0.0,38,25.47,60,26.81,46.0,20,
2025-04-05,蒲郡,9,18:58,投票,6,高木茉白,B2,埼玉,1.79,0.0,0.88,0.0,65,33.14,39,41.95,47.6,18,
2025-04-05,蒲郡,10,19:29,投票,1,江口晃生,A1,群馬,7.41,65.43,3.82,0.0,71,31.79,30,38.41,52.0,60,
2025-04-05,蒲郡,10,19:29,投票,2,堤昇,A2,静岡,5.06,29.84,5.5,38.89,36,30.92,14,31.1,52.2,55,
2025-04-05,蒲郡,10,19:29,投票,3,佃來紀,B1,大阪,4.19,13.91,2.92,7.69,39,34.73,16,26.36,52.0,24,
2025-04-05,蒲郡,10,19:29,投票,4,天野友和,A2,愛知,6.52,41.07,7.18,52.63,49,31.89,22,28.46,52.0,47,
2025-04-05,蒲郡,10,19:29,投票,5,武田光史,A1,福井,6.26,45.13,3.1,0.0,76,30.49,64,31.25,52.4,51,
2025-04-05,蒲郡,10,19:29,投票,6,小林孝彰,B1,福井,6.1,40.7,4.76,29.41,74,31.43,75,38.04,52.8,25,
2025-04-05,蒲郡,11,20:02,投票,1,飯島昌弘,A1,埼玉,6.5,48.54,0.0,0.0,21,27.33,20,34.62,52.0,52,
2025-04-05,蒲郡,11,20:02,投票,2,北川潤二,A1,愛知,6.33,45.61,6.28,46.22,19,46.45,19,20.33,55.6,42,
2025-04-05,蒲郡,11,20:02,投票,3,山崎義明,A2,埼玉,5.3,34.02,4.3,25.0,64,40.52,24,36.84,52.0,58,
2025-04-05,蒲郡,11,20:02,投票,4,吉永則雄,A1,大阪,6.2,47.37,6.29,50.0,23,31.69,26,30.22,52.2,46,
2025-04-05,蒲郡,11,20:02,投票,5,森下愛梨,B1,静岡,5.29,33.33,5.61,35.48,24,46.26,41,22.97,50.3,28,
2025-04-05,蒲郡,11,20:02,投票,6,平野和明,A2,愛知,5.32,27.78,5.63,32.88,22,39.75,54,34.3,53.1,44,
2025-04-05,蒲郡,12,20:34,投票,1,石川真二,A1,福岡,6.9,56.12,0.0,0.0,45,43.95,68,36.26,51.5,54,
2025-04-05,蒲郡,12,20:34,投票,2,太田和美,A1,大阪,6.53,42.99,7.0,50.0,72,41.78,35,23.27,53.2,52,
2025-04-05,蒲郡,12,20:34,投票,3,梶原正,B1,福岡,4.19,15.58,6.3,40.0,14,37.1,52,31.89,55.4,50,
2025-04-05,蒲郡,12,20:34,投票,4,永田秀二,A1,東京,6.08,44.17,7.4,65.0,73,36.41,34,27.92,55.4,39,
2025-04-05,蒲郡,12,20:34,投票,5,山崎哲司,A1,愛知,6.78,55.88,6.05,41.82,18,44.29,65,24.2,52.0,46,
2025-04-05,蒲郡,12,20:34,投票,6,西舘健,A2,東京,5.57,39.62,5.13,25.0,70,32.0,49,26.99,53.2,40,
2025-04-05,津,1,10:36,投票,1,松尾拓,A1,三重,6.23,44.8,6.76,48.76,47,28.85,34,28.26,51.5,36,
2025-04-05,津,1,10:36,投票,2,末永由楽,A1,岡山,6.48,45.3,5.0,26.32,54,31.25,29,35.29,54.4,38,
2025-04-05,津,1,10:36,投票,3,中島孝平,A1,福井,6.72,43.68,6.58,47.37,45,32.43,52,37.5,52.0,45,
2025-04-05,津,1,10:36,投票,4,常住蓮,A1,佐賀,6.98,50.78,0.0,0.0,64,18.75,72,62.79,51.0,24,
2025-04-05,津,1,10:36,投票,5,島村隆幸,A1,徳島,6.95,43.48,6.0,40.0,18,28.89,73,36.11,51.5,34,
2025-04-05,津,1,10:36,投票,6,古賀繁輝,A1,佐賀,5.66,39.33,9.1,90.0,32,36.73,66,27.27,53.4,38,
2025-04-05,津,2,11:05,投票,1,杉山裕也,A1,愛知,6.79,47.42,6.72,38.89,73,36.36,35,39.02,52.0,39,
2025-04-05,津,2,11:05,投票,2,高田ひかる,A1,三重,5.82,37.11,7.1,56.38,61,35.09,60,51.16,47.8,30,
2025-04-05,津,2,11:05,投票,3,萩原秀人,A1,福井,7.14,49.57,6.15,45.0,19,34.29,55,48.94,53.1,45,
2025-04-05,津,2,11:05,投票,4,稲田浩二,A1,兵庫,7.06,47.71,0.0,0.0,63,50.0,57,28.57,52.0,40,
2025-04-05,津,2,11:05,投票,5,須藤博倫,A1,埼玉,6.92,50.67,5.58,31.58,30,38.64,68,52.78,52.0,47,
2025-04-05,津,2,11:05,投票,6,服部幸男,A1,静岡,6.83,56.73,7.0,61.54,67,29.17,28,36.0,54.7,54,
2025-04-05,津,3,11:34,投票,1,松本純平,A1,埼玉,7.04,52.53,6.72,50.0,46,32.61,13,38.0,53.3,30,
2025-04-05,津,3,11:34,投票,2,遠藤エミ,A1,滋賀,6.85,41.38,7.95,56.76,12,46.88,22,30.43,44.5,37,
2025-04-05,津,3,11:34,投票,3,佐々木完太,A1,山口,6.57,46.73,0.0,0.0,34,42.11,44,34.62,52.0,28,
2025-04-05,津,3,11:34,投票,4,和田兼輔,A1,兵庫,7.06,52.1,5.67,22.22,59,29.41,14,45.71,52.0,38,
2025-04-05,津,3,11:34,投票,5,仲口博崇,A1,愛知,6.63,51.28,5.16,36.0,41,38.0,74,30.77,52.6,52,
2025-04-05,津,3,11:34,投票,6,井口佳典,A1,三重,7.14,50.5,7.92,64.0,11,38.89,23,26.09,52.0,47,
2025-04-05,津,4,12:03,投票,1,柳生泰二,A1,山口,6.64,44.68,7.35,57.69,68,40.0,11,31.82,52.6,40,
2025-04-05,津,4,12:03,投票,2,徳増秀樹,A1,静岡,7.2,60.78,0.0,0.0,29,42.22,25,37.14,53.0,50,
2025-04-05,津,4,12:03,投票,3,三嶌誠司,A1,香川,6.8,51.4,5.75,41.67,69,56.76,24,30.95,52.4,56,
2025-04-05,津,4,12:03,投票,4,佐藤隆太郎,A1,東京,7.25,51.96,6.65,50.0,55,32.43,51,39.29,52.0,30,
2025-04-05,津,4,12:03,投票,5,入海馨,A1,岡山,6.09,40.91,8.43,85.71,26,39.58,70,39.53,53.3,29,
2025-04-05,津,4,12:03,投票,6,宮地元輝,A1,佐賀,7.09,45.79,7.5,50.0,44,25.81,62,30.43,55.2,38,
2025-04-05,津,5,12:33,投票,1,渡邉優美,A1,福岡,7.0,53.57,8.0,62.5,51,31.82,49,28.57,48.0,32,
2025-04-05,津,5,12:33,投票,2,豊田健士郎,A1,三重,7.11,52.43,7.68,65.25,20,48.0,59,29.09,52.0,29,
2025-04-05,津,5,12:33,投票,3,長田頼宗,A1,東京,6.65,45.16,7.7,63.64,57,23.08,63,28.95,52.2,39,
